mesh_name,category,n_vertices,n_faces,d_centroid_origin,scale
m1314.ply,vehicle,1644,2996,0.5731191774873018,1.2604744111650976
m1472.ply,vehicle,524,846,0.6247797351287899,1.158263693473986
m1466.ply,vehicle,9706,18939,0.4642078317392689,0.9790681831093276
m1300.ply,vehicle,39,76,0.6063954285123473,1.1885121750028478
m1328.ply,vehicle,3218,6448,0.6494040890433238,1.2542589509547062
m1458.ply,vehicle,2430,4698,0.7080398656101012,1.3903060990285556
m1470.ply,vehicle,145,270,0.5100646865733452,0.9650655779484625
m1316.ply,vehicle,396,682,0.5960447037162765,1.1251100529503768
m1302.ply,vehicle,1058,1882,0.5402429117919714,1.003753298246636
m1464.ply,vehicle,2873,5534,0.513127852118638,1.0157436816840162
m1128.ply,vehicle,718,1232,0.7234930830626545,1.3553950169489335
m1538.ply,vehicle,1830,3640,0.5593114454681227,1.0579680442551183
m1504.ply,vehicle,1621,3269,0.5982330031491018,1.0577124895381542
m1262.ply,vehicle,646,1032,0.7413153688714661,1.1577935453378552
m1276.ply,vehicle,236,256,0.5367468786720488,1.0365701421949216
m1510.ply,vehicle,54710,109357,0.521811127003717,1.0795592095188664
m1289.ply,vehicle,5078,9746,0.6136344931781301,1.1936661488840545
m1288.ply,vehicle,1502,2674,0.6165230031379079,1.1800241086795642
m1277.ply,vehicle,2239,4224,0.5495635274860088,1.0569591053657517
m1511.ply,vehicle,10604,20577,0.6673802242984734,1.123642765070821
m1505.ply,vehicle,10969,21007,0.4842173443135437,1.034930094656156
m1263.ply,vehicle,1244,2092,0.8216723842043122,1.3273801921322315
m1539.ply,vehicle,8254,16515,0.5067816563614664,1.082341772235092
m1129.ply,vehicle,3351,6272,0.7149674545663142,1.2086587970411666
m1303.ply,vehicle,234,401,0.5834009755588243,1.2073843727318156
m1465.ply,vehicle,6923,10583,0.5087667369018629,0.9795276801336448
m1471.ply,vehicle,2511,3552,0.5553011395681623,1.0916254432290409
m1317.ply,vehicle,1176,2060,0.5672918245907451,1.1650212254796046
m1459.ply,vehicle,331,531,0.50507085280966,1.2114327144439347
m1313.ply,vehicle,1610,2952,0.6097401453491978,1.2629637898752284
m1475.ply,vehicle,6045,12065,0.5844128169304117,1.0881495294719379
m1461.ply,vehicle,12526,23024,0.6347991551320308,1.2736639965771976
m1307.ply,vehicle,17766,34708,0.6856958674810759,1.237408868510728
m1449.ply,vehicle,330,660,0.6002495231446421,1.273392321715896
m1139.ply,vehicle,2920,4234,0.6316547616628521,1.1628054281830644
m1267.ply,vehicle,230,335,0.709712144689843,1.3061654203239341
m1501.ply,vehicle,23803,47613,0.6505656213057189,1.1516288857657226
m1515.ply,vehicle,250,391,0.65778280795645,1.0817656452309807
m1273.ply,vehicle,475,924,0.6074574678406194,1.0912916593917503
m1529.ply,vehicle,4161,7412,0.5687946387658038,1.0768435230176203
m739.ply,vehicle,794,1624,0.7452397581933246,1.3985839850452313
m1298.ply,vehicle,301,542,0.5603913797400674,1.2160552880198334
m1299.ply,vehicle,210,264,0.7072302159853506,1.259726907741912
m738.ply,vehicle,413,700,0.7866400571434287,1.4256953513019532
m1528.ply,vehicle,18656,37254,0.5779885393699182,1.0440000983127347
m1514.ply,vehicle,18662,36856,0.6189185912826968,1.069927362443825
m1272.ply,vehicle,6594,11580,0.572788920829967,1.1810700044044806
m1266.ply,vehicle,3408,5808,0.6025817226460817,1.1703416921331136
m1500.ply,vehicle,1644,3260,0.5672425256954208,1.0914765543047638
m1138.ply,vehicle,2050,3586,0.710286654838792,1.3242089111817252
m1448.ply,vehicle,182,328,0.4776300986630963,1.1660853895362895
m1460.ply,vehicle,4892,9510,0.6282544188500214,1.2540498412112655
m1306.ply,vehicle,8547,17806,0.7794638049103302,1.2299091592524223
m1312.ply,vehicle,222,368,0.628029413589071,1.2838065488573425
m1474.ply,vehicle,2811,4454,0.6228936928574842,1.1280303528225648
m1304.ply,vehicle,1066,2094,0.6067670055706278,1.040248930533937
m1462.ply,vehicle,4916,9500,0.5863851936887329,1.1943013013758295
m1476.ply,vehicle,436,916,0.5822936787647838,1.1314334856075279
m1310.ply,vehicle,1362,2668,0.7247780178603351,1.2407676105137497
m1338.ply,vehicle,8761,16960,0.9037318127017385,1.6001429833502379
m1489.ply,vehicle,1684,3352,0.6159938183679918,1.1638602480237907
m1270.ply,vehicle,295,452,0.5500915719449259,1.045473524014836
m1516.ply,vehicle,12279,24863,0.5972715785089237,1.063018843080874
m1502.ply,vehicle,4970,7120,0.5701192075486077,1.0796526126773371
m1264.ply,vehicle,1144,1996,0.7353860469312476,1.2825540080207147
m1258.ply,vehicle,2178,3588,0.5411292433522877,1.1924496392888044
m1259.ply,vehicle,6739,11310,0.6367935033745142,1.190312041006475
m1503.ply,vehicle,24786,50685,0.3618013342169982,0.9850955238513674
m1265.ply,vehicle,423,680,0.7406035206818227,1.0229789479798692
m1271.ply,vehicle,328,524,0.5397299595589716,1.0503805060005635
m1517.ply,vehicle,3878,7448,0.5596022491831816,1.0785797877922616
m1488.ply,vehicle,4952,9223,0.6223395545134323,1.1959785759473285
m1339.ply,vehicle,1878,6173,0.7263128921500703,1.2662880780170047
m1477.ply,vehicle,22672,44727,0.6097607466966649,1.1726287294267526
m1311.ply,vehicle,1006,2008,0.6772135230262021,1.2725708835035476
m1305.ply,vehicle,7105,14168,0.5700703705469934,0.9915332012923218
m1463.ply,vehicle,629,1236,0.5028409129930106,0.9650662268077772
m1056.ply,plant,16685,18170,0.7497634040803601,1.3439973084902366
m1042.ply,plant,19234,15578,0.9315208580151165,1.539862928770285
m1095.ply,plant,1303,1445,0.9703898161924833,1.6266353570499443
m1081.ply,plant,12847,10145,0.6557565602783889,1.3862297994290123
m1080.ply,plant,17779,7779,0.6971761218373859,1.4385552792732714
m1094.ply,plant,1287,1440,0.8105596421016644,1.1903718331366044
m1043.ply,plant,22578,14248,0.8970368122390574,1.5642835850784857
m1057.ply,plant,1366,2212,0.8806525183879337,1.535122805030594
m1069.ply,plant,18418,17436,0.9046111165191288,1.604236358216893
m1041.ply,plant,39490,34578,0.9113077907370185,1.3491660487890287
m1055.ply,plant,31668,17804,0.813226812474724,1.1667340997570954
m1082.ply,plant,82,140,0.49086870021409884,1.1222422923103548
m1096.ply,plant,835,1376,0.6778966418863671,1.2184859345244818
m1097.ply,plant,35,31,0.6898060101437206,1.028287506551062
m1083.ply,plant,42566,36512,0.6114407607642899,1.079840018574974
m1054.ply,plant,12752,6042,0.8359248997157825,1.5232169195094964
m1040.ply,plant,5544,1872,0.7358208860924894,1.2590986554662824
m1068.ply,plant,1366,1892,0.8505106936020436,1.535122805030594
m1044.ply,plant,5544,3702,0.7485746337177344,1.2682344181049494
m1050.ply,plant,5410,4629,0.6786864974771338,1.2156348659461853
m1078.ply,plant,724,696,0.5974176272241803,1.049963070853923
m1087.ply,plant,17953,14426,0.6366409528570456,1.3687400564329226
m1093.ply,plant,1197,1954,0.9927518638762102,1.4886726180655032
m1092.ply,plant,337,638,0.9097110419831085,1.4999382040297526
m1086.ply,plant,6247,6856,0.5324400943135615,1.0420176033263546
m1079.ply,plant,155,260,0.5080614391295635,1.0184573561818875
m1051.ply,plant,5457,4288,0.7261409969851598,1.3531727362938555
m1045.ply,plant,13331,10170,0.7550839679091051,1.2711764403268335
m1053.ply,plant,12581,23234,0.7743839768034093,1.4824566550698877
m1047.ply,plant,37715,36764,0.5920117095688211,1.1997428530151784
m1090.ply,plant,5482,10928,0.7832425922245073,1.3728803104509875
m1084.ply,plant,28393,29426,0.57655913523311,1.093447522052156
m1085.ply,plant,42566,36512,0.6063858650513645,1.1087231948024718
m1091.ply,plant,2457,3814,0.821711797460562,1.2525322153373941
m1046.ply,plant,12581,23234,0.7743839768034093,1.4824566550698877
m1052.ply,plant,342,186,0.9457203876404704,1.5851184427732836
m1009.ply,plant,5331,6764,0.5979806911529446,1.2887537087345278
m1035.ply,plant,1787,3360,0.7069397206245701,1.46768578861894
m1021.ply,plant,7639,11540,0.7527267751222276,1.563980025328009
m966.ply,plant,7920,5280,0.7241075190507079,1.3564165286669871
m972.ply,plant,14382,15625,0.6843045503985752,1.2713608414930828
m999.ply,plant,1235,1277,0.6300210405692628,1.3775564653000616
m998.ply,plant,318,478,0.5007693440563529,1.1877555205992518
m973.ply,plant,15489,24673,0.6800188728587739,1.2707425815313658
m967.ply,plant,12982,16912,0.5469647175489081,1.0643748061524192
m1020.ply,plant,18345,30014,0.782306143876995,1.4979892537398258
m1034.ply,plant,228,426,0.43152290651471037,1.1158674038235905
m1008.ply,plant,5383,7952,0.7639151033147914,1.5242983494657467
m1022.ply,plant,7882,10842,0.7724786389719418,1.5813454340250899
m1036.ply,plant,234,401,0.6001148410258699,1.153394558163424
m971.ply,plant,3672,3676,0.7107862731855744,1.2515319117022146
m965.ply,plant,13868,22999,0.6811821363980304,1.3522389468884557
m964.ply,plant,13950,18851,0.6638516375646758,1.2455132094723043
m970.ply,plant,1416,2292,0.7991802332356044,1.3086653457817243
m1037.ply,plant,959,2254,0.770354930689488,1.580835181748243
m1023.ply,plant,2658,3236,0.7841424486783439,1.5525535202977705
m1027.ply,plant,3855,5054,0.7958802855957271,1.5805786490706497
m1033.ply,plant,197,480,0.5743266885512031,1.1775584511938249
m974.ply,plant,351,388,0.7598817734059208,1.0312571603208387
m961.ply,plant,6513,9427,0.739687423216696,1.4065834025986514
m975.ply,plant,241,460,0.7315788364390755,1.1433682032486299
m1032.ply,plant,96,156,0.9002738382751904,1.55415145354531
m1026.ply,plant,1519,2064,0.8423227832928246,1.621952393126876
m1030.ply,plant,395,692,0.8024292438062576,1.4352496306426976
m1024.ply,plant,22423,32733,0.8653665409417525,1.5543734310216448
m1018.ply,plant,11666,15091,0.8033026803820782,1.5726113409564995
m963.ply,plant,11548,15008,0.7538972876891397,1.4422403982280485
m977.ply,plant,1506,3044,0.5885578668327942,1.2619031106364704
m988.ply,plant,3093,6000,0.8621569702829426,1.0054898727943509
m989.ply,plant,1027,1024,0.6550316538348039,1.3381497504016506
m976.ply,plant,1272,1889,0.8874943367011393,1.3756245437909282
m962.ply,plant,15136,19104,0.8102018073237813,1.604323728279614
m1019.ply,plant,16590,21551,0.7609115205916364,1.498006004284362
m1025.ply,plant,6696,10794,0.7424613900344218,1.4506307867024608
m1031.ply,plant,729,1284,0.6009549115457842,1.4482141872627128
m1028.ply,plant,11200,12840,0.819207524140103,1.5129526963897448
m1014.ply,plant,16402,20144,0.7587624075093771,1.409779252750231
m1000.ply,plant,19105,26032,0.8098412349633757,1.5012065404653683
m984.ply,plant,849,982,0.8671035390029576,1.1520874163795036
m990.ply,plant,491,644,0.7618482865269337,1.4088906035988031
m991.ply,plant,4867,6370,0.8683967407380788,1.5483502449720477
m985.ply,plant,50833,88945,0.7482813546552585,0.8956367794655878
m1001.ply,plant,11431,16584,0.6208708011607713,1.2918783228911304
m1015.ply,plant,1325,2111,0.5572090490026571,1.1862209870551101
m1029.ply,plant,316,548,0.8191879068656733,1.234810616374835
m1003.ply,plant,8453,10544,0.8544863645346215,1.630695773326527
m1017.ply,plant,13287,20016,0.5585084772471832,1.28176635137649
m978.ply,plant,3411,3966,0.8031691605140255,1.1155388264206674
m993.ply,plant,218,320,0.4421826506961557,1.0073290118734792
m987.ply,plant,850,982,0.8450882843767464,1.1498499515036733
m986.ply,plant,6656,13512,0.8598161559599893,1.0871557659926199
m992.ply,plant,491,644,0.750853886893538,1.3889177755338866
m979.ply,plant,1236,1070,0.6944869298396131,1.1400938172488262
m1016.ply,plant,5305,7909,0.7008418191936217,1.3301318282504933
m1002.ply,plant,8260,10184,0.8446658650956419,1.5337171267261118
m1006.ply,plant,16333,25760,0.7764784011897156,1.4175777013641968
m1012.ply,plant,2950,4292,0.7352847162863956,1.4337126066673893
m969.ply,plant,9748,4697,0.7907660014671958,1.4626835192433119
m996.ply,plant,623,1129,0.6804537550303239,1.338201680424143
m982.ply,plant,332,600,0.6228093064464667,1.0651569606935871
m983.ply,plant,70,74,0.9732322965127,1.5666391960260027
m997.ply,plant,695,723,0.7630325261110884,1.4809117943810832
m968.ply,plant,9018,11712,0.6911790668609693,1.2921308372343723
m1013.ply,plant,6365,7424,0.8332529157399338,1.5572323410801614
m1007.ply,plant,7930,8864,0.7715977889502987,1.399518280284327
m1011.ply,plant,7529,10680,0.7425584231803279,1.519939676648386
m1005.ply,plant,17830,19610,0.570091601645626,1.153913704410343
m1039.ply,plant,4259,7625,0.512505225193729,1.1502830330509966
m981.ply,plant,927,2200,0.688730291661282,1.0685665567857718
m995.ply,plant,7248,8448,0.6657283773237211,1.5616897718151324
m994.ply,plant,395,454,0.7454856697286826,1.4108284889893599
m980.ply,plant,8937,16007,0.7820348506386595,1.1050203887589585
m1038.ply,plant,6510,12368,0.5817670416246558,1.1510189544173457
m1004.ply,plant,13240,17357,0.7808975151217251,1.468075992815767
m1010.ply,plant,6257,7196,0.7409749659661351,1.397641926378856
m1077.ply,plant,832,1471,0.7331055147863825,1.3537494055669979
m1063.ply,plant,470,932,0.8348701805554055,1.4100968081560925
m1088.ply,plant,29100,41005,0.6404019307565598,1.2796386179425816
m1089.ply,plant,170,264,0.8442621838107176,1.2223557552733981
m1062.ply,plant,334,692,0.763360351624668,1.4151225306470814
m1076.ply,plant,17880,15303,0.7526334742088344,1.224863815646866
m1048.ply,plant,45499,43530,0.8747870961185931,1.5641433097683215
m1060.ply,plant,570,940,0.6245565400798562,1.246549727680769
m1074.ply,plant,4806,4806,0.7216757393832374,1.2456675749255897
m1075.ply,plant,574,1132,0.38147916986537095,1.1811023777175287
m1061.ply,plant,1078,1956,0.8867720002801295,1.573331403617496
m1049.ply,plant,19248,10668,0.7188989346194038,1.1696311909713248
m1065.ply,plant,3007,1610,0.7975907014969483,1.187781096163767
m1071.ply,plant,1086,1812,0.8176467258893554,1.4913237218370798
m1059.ply,plant,1058,1916,0.7542733707058066,1.344151359853867
m1058.ply,plant,1086,1972,0.8160755718047071,1.4913237218370798
m1070.ply,plant,1194,1134,0.6094217440075947,1.0716017216531522
m1064.ply,plant,2681,1800,0.6711811725896402,1.1860558088711508
m1072.ply,plant,1356,1296,0.7012629480931413,1.1708252608557776
m1066.ply,plant,1904,2042,0.7002647312663279,1.1035166163538273
m1098.ply,plant,3439,3701,0.9561381607894598,1.5445732062430708
m1067.ply,plant,1058,1756,0.7229243719980628,1.344151359853867
m1073.ply,plant,8197,10218,0.7703062117809315,1.4710283044306114
m1678.ply,miscellaneous,628,1022,0.7180584275363109,0.9679158400283621
m1644.ply,miscellaneous,653,1201,0.5063538520712959,0.9559942664235022
m1650.ply,miscellaneous,5135,5327,0.7209757687529011,1.1517566203816672
m332.ply,miscellaneous,1198,2392,0.8024005308803075,1.4737714081966715
m326.ply,miscellaneous,1521,2828,0.5710809452189889,1.1463912015232844
m1687.ply,miscellaneous,237,393,0.7340011680090202,1.278268793042371
m1693.ply,miscellaneous,531,879,0.5825889569341639,1.1095699041412397
m285.ply,miscellaneous,11162,22403,0.9055448787353271,1.5553053308755809
m291.ply,miscellaneous,1831,3540,0.6207792469799912,1.2298996762520917
m520.ply,miscellaneous,150,272,0.6927587313902361,1.0514866428252905
m736.ply,miscellaneous,504,972,0.7189198794673489,1.3599883369146957
m290.ply,miscellaneous,790,1420,0.79820724329463,1.4063332217141853
m284.ply,miscellaneous,18386,36758,0.7927889306992538,1.4841539599145366
m1692.ply,miscellaneous,898,1502,0.6269019232086536,1.18678414056734
m1686.ply,miscellaneous,2474,4860,0.7083392007419868,1.2703064349902702
m327.ply,miscellaneous,386,768,0.722468741209727,1.2658540369019644
m333.ply,miscellaneous,1023,2043,0.693909701699313,1.4464972777578946
m1651.ply,miscellaneous,1273,1337,0.6863912620328911,1.3716249315960978
m1645.ply,miscellaneous,861,1734,0.5400433742887345,1.033774869710925
m1679.ply,miscellaneous,417,786,0.6910513263324355,0.9605892144419746
m1653.ply,miscellaneous,26064,35805,0.5934973085591607,1.063663931385285
m1647.ply,miscellaneous,5138,9152,0.5809270961901084,1.2159214233152569
m325.ply,miscellaneous,1546,2878,0.6013832459620603,1.1639499789943724
m331.ply,miscellaneous,421,837,0.5863948368863909,1.149898747993492
m1690.ply,miscellaneous,258,422,0.566349837910242,1.1259020774907558
m319.ply,miscellaneous,2342,4374,0.852974636154262,1.4375042985347903
m1684.ply,miscellaneous,44,76,0.8225363245446669,1.3229769755173368
m292.ply,miscellaneous,430,808,0.6371073141158785,1.215447869720458
m286.ply,miscellaneous,4004,8066,0.7297350681446264,1.3842428657894539
m735.ply,miscellaneous,720,1400,0.7100567293958102,1.34641570820048
m734.ply,miscellaneous,1396,1816,0.7116576411574014,1.351720013658524
m287.ply,miscellaneous,32622,65035,0.7122685618301052,1.1573056244654
m293.ply,miscellaneous,941,1794,0.7533791668052099,1.3905200938587692
m1685.ply,miscellaneous,760,1344,0.8104820566817038,1.2626367674830319
m318.ply,miscellaneous,2278,4356,0.70999332804757,1.3336005458284728
m1691.ply,miscellaneous,2628,5232,0.6625956431686759,1.2518248349034302
m330.ply,miscellaneous,799,1710,0.628368954839554,1.1355670600382877
m324.ply,miscellaneous,25001,49998,0.5633077723120428,1.0408109503584213
m1646.ply,miscellaneous,6529,10335,0.677400062766501,1.3035076486357877
m1652.ply,miscellaneous,2273,3112,0.6777625112064849,1.2724506387569618
m1656.ply,miscellaneous,9894,17091,0.7370473854181839,1.2554509172906003
m1642.ply,miscellaneous,238,360,0.6321130987372712,1.1035941423204456
m1695.ply,miscellaneous,1718,3384,0.6170159909940871,1.07713618843649
m1681.ply,miscellaneous,6540,13032,0.6865011451789584,1.0280688449879998
m308.ply,miscellaneous,2307,4452,0.7597145454778123,0.9153988025004404
m320.ply,miscellaneous,794,1447,0.6893009922321957,1.2175320251250066
m334.ply,miscellaneous,114,204,0.6300622553488853,1.279680653346373
m297.ply,miscellaneous,786,1406,0.6844650626262623,1.2409109436317336
m283.ply,miscellaneous,17533,35414,0.9037920905666073,1.561975607408131
m296.ply,miscellaneous,800,1458,0.6850423401934084,1.2191629162687816
m335.ply,miscellaneous,7929,15855,0.7433283737019197,1.2762527877505303
m321.ply,miscellaneous,7013,13338,0.6602105805546343,1.2752820697528056
m309.ply,miscellaneous,2017,3961,0.7224301541084029,0.7242293385310278
m1680.ply,miscellaneous,360,708,0.6330847039851807,1.013673589146802
m1694.ply,miscellaneous,560,1104,0.6094192588890166,1.1387518033415753
m1643.ply,miscellaneous,1800,3544,0.5326194715609435,0.9787678872878901
m1657.ply,miscellaneous,1292,2136,0.6481548782174421,1.079193597989258
m1655.ply,miscellaneous,14710,16111,0.6259907941248148,1.1548464412271833
m1682.ply,miscellaneous,4492,8804,0.7700820341035992,1.3031058133601432
m1696.ply,miscellaneous,2449,5010,0.6414509425638333,1.0755545791861472
m337.ply,miscellaneous,1925,3846,0.5023470286856656,0.9874709741688613
m323.ply,miscellaneous,43386,86361,0.5494603397206719,1.0623209318096862
m294.ply,miscellaneous,939,1790,0.788846594435018,1.4505311599896775
m519.ply,miscellaneous,134,264,0.7953129024860203,1.1146886802906002
m733.ply,miscellaneous,644,1296,0.7364731139807695,1.4028264819830714
m518.ply,miscellaneous,1132,2220,0.7732062349746941,1.0299567751337917
m295.ply,miscellaneous,472,896,0.6574770721920682,1.2129694840040288
m322.ply,miscellaneous,786,1406,0.6844650626262623,1.2409109436317336
m336.ply,miscellaneous,1557,3110,0.6083853976242913,1.1425864695439902
m1697.ply,miscellaneous,293,484,0.6452680553459235,1.1197564633687094
m1683.ply,miscellaneous,3000,5896,0.7592119168107889,1.3812248606628104
m1654.ply,miscellaneous,5535,9290,0.7056624743248556,1.3548648869038564
m621.ply,miscellaneous,778,1528,0.5295173543716176,0.9649204604826245
m351.ply,miscellaneous,881,1646,0.7993777075910703,1.4411841961088803
m1814.ply,miscellaneous,944,1756,0.785473955373151,1.5586033520540112
m345.ply,miscellaneous,2687,4801,0.9145578042225492,1.593207341387178
m379.ply,miscellaneous,621,1246,0.7888014251505787,1.408505879257875
m1784.ply,miscellaneous,2641,7017,1596378.7894187858,1479.2319217756221
m741.ply,miscellaneous,722,1422,0.8361400014926956,1.5731677398732786
m1785.ply,miscellaneous,2271,4556,1597508.2129295983,2196.8028865831366
m378.ply,miscellaneous,7172,14208,0.701247558468009,1.3578939328316477
m344.ply,miscellaneous,1988,3564,0.7390966256169813,1.3196758712843089
m350.ply,miscellaneous,2034,3946,0.8829061977423105,1.613079128720287
m620.ply,miscellaneous,5584,11058,0.5313420662922069,0.9595310500515343
m622.ply,miscellaneous,54,88,0.4752551569173292,0.9690611505400265
m1624.ply,miscellaneous,50184,100400,0.6388497517187381,1.284352308184168
m346.ply,miscellaneous,484,919,0.7329057537566024,1.3316520044290852
m352.ply,miscellaneous,664,1197,0.7953106354113996,1.504464000636107
m1803.ply,miscellaneous,670,1209,0.6184325700903297,1.4472388626225459
m1787.ply,miscellaneous,28696,29792,0.527177094835483,0.9557228920679676
m742.ply,miscellaneous,256,508,0.716082520460639,1.3549877645296284
m743.ply,miscellaneous,512,1020,0.7103870437200447,1.3462768406390269
m1786.ply,miscellaneous,11059,21830,0.5077852533616409,0.9559042477157427
m1779.ply,miscellaneous,2448,4704,0.5485584921962329,1.0527537664359126
m353.ply,miscellaneous,7896,15788,0.7581486932217097,1.430118870932413
m347.ply,miscellaneous,906,2070,0.7694926349801234,1.3227830829164697
m1625.ply,miscellaneous,672,1027,0.6989617050745999,1.2602818081127727
m623.ply,miscellaneous,68,120,0.5308508050905273,1.0102587480586347
m1621.ply,miscellaneous,400,724,0.7388615264626011,1.305130616635745
m380.ply,miscellaneous,702,1243,0.8943105612590124,1.595445120387411
m343.ply,miscellaneous,1982,3747,0.7802535867160415,1.4129948760873126
m1812.ply,miscellaneous,731,1430,0.7051262727542209,1.0900896056269869
m357.ply,miscellaneous,193,384,0.7984589356295769,1.5083613555338786
m1806.ply,miscellaneous,143,190,0.6570175347322659,1.3404345266132918
m1755.ply,miscellaneous,92561,185092,0.7888953788818761,1.3810257088439737
m1782.ply,miscellaneous,4891,9617,0.5116060878548063,1.01218398486046
m579.ply,miscellaneous,384,576,0.6445679902795558,1.208728342335448
m747.ply,miscellaneous,128,252,0.7126807666175876,1.3495790182127165
m746.ply,miscellaneous,80,128,0.7921212285804495,1.4991385995751025
m578.ply,miscellaneous,714,1010,0.5983701821763541,1.0871093981366364
m1783.ply,miscellaneous,936,1234,0.5553506511590529,1.0592199789170331
m1754.ply,miscellaneous,288,564,0.702764188436448,1.3828433451483215
m356.ply,miscellaneous,692,1380,0.7874464250713128,1.4901012490327628
m1813.ply,miscellaneous,773,1472,0.6664466088342279,1.4580790385798708
m342.ply,miscellaneous,1543,2688,0.7975423442455535,1.4120175808106958
m381.ply,miscellaneous,10952,22104,0.8324277570589377,1.5661855941008396
m1620.ply,miscellaneous,301,888,0.765657409879229,1.5262781214264325
m618.ply,miscellaneous,1622,3232,0.4565684741748721,0.9624755108640427
m624.ply,miscellaneous,46,76,0.5952099080729648,1.0207252501221864
m1622.ply,miscellaneous,1054,2130,0.8079839178777161,1.5798725556021915
m368.ply,miscellaneous,2991,5728,0.8549686782805844,1.4708257071526183
m1805.ply,miscellaneous,1336,2450,0.5926883559265615,1.204210506332676
m354.ply,miscellaneous,216,426,0.7233400086583457,1.2802741625800311
m1811.ply,miscellaneous,453,1358,0.8394223658425781,1.4439650781126945
m340.ply,miscellaneous,1426,2790,0.829815440942833,1.5871806450766717
m1756.ply,miscellaneous,394,758,0.5953459790967839,1.153265116410793
m1781.ply,miscellaneous,15740,24713,0.5431349249146578,1.0341878419252473
m744.ply,miscellaneous,3721,7442,0.7400931735448198,1.3982672907842049
m745.ply,miscellaneous,830,1660,0.7472698945273977,1.4341099327935078
m1780.ply,miscellaneous,14944,23394,0.6820652346242028,1.2725938527373923
m1757.ply,miscellaneous,564,1118,0.7602001733338566,1.43488349003325
m341.ply,miscellaneous,1884,3604,0.7786542179812665,1.4012010920424662
m355.ply,miscellaneous,17358,34712,0.7307452979522873,1.3379409440393848
m1804.ply,miscellaneous,400,778,0.6421474119394194,1.2568691686965672
m369.ply,miscellaneous,9843,19492,0.7339665661666884,1.4530924349348875
m1623.ply,miscellaneous,21006,40348,0.765575577909982,1.5796861108492408
m619.ply,miscellaneous,361,696,0.6221613151606331,0.9731639841516948
m370.ply,miscellaneous,5641,10543,0.7101271704925971,1.2375268346868282
m364.ply,miscellaneous,263,465,0.842206089512894,1.4517169578774645
m358.ply,miscellaneous,1173,2260,0.707672344713431,1.373698085806339
m576.ply,miscellaneous,234,154,0.5633632333379972,1.0402675108278638
m748.ply,miscellaneous,1247,2490,0.7246601687725142,1.3885709943693914
m749.ply,miscellaneous,160,315,0.7813849153373839,1.4768775204525255
m577.ply,miscellaneous,172,118,0.6153596740107102,1.1268655783135804
m359.ply,miscellaneous,314,615,0.8485974998175524,1.5662200397064263
m365.ply,miscellaneous,17666,35328,0.7692963258381448,1.4058276705727484
m371.ply,miscellaneous,30743,61334,0.8298529651343093,1.5695093856148168
m617.ply,miscellaneous,4440,8828,0.6138643992693035,1.0879647055396604
m367.ply,miscellaneous,977,1852,0.7861559737913787,1.2665609043883361
m373.ply,miscellaneous,1594,3166,0.5744011768711363,1.1252257747603367
m1759.ply,miscellaneous,424,840,0.7328725953964166,1.4100359067520232
m575.ply,miscellaneous,192,130,0.6014419103711203,1.1008798614026871
m574.ply,miscellaneous,112,82,0.7602711821285263,1.3726686781306696
m1758.ply,miscellaneous,774,1520,0.6131815800286413,1.2265996953660148
m372.ply,miscellaneous,711,1419,0.57459176166126,1.1109106365180774
m366.ply,miscellaneous,3000,5951,0.6886002886277439,0.9480224097588622
m362.ply,miscellaneous,186,360,0.7554615526721059,1.3985059193986273
m376.ply,miscellaneous,698,1243,0.8933357485359409,1.625463881677166
m377.ply,miscellaneous,1306,2294,0.7604903362366668,1.4716492195655864
m363.ply,miscellaneous,1884,3604,0.7854300012155496,1.4605022813926036
m349.ply,miscellaneous,26749,51893,0.8241774924737517,1.4063006213925242
m375.ply,miscellaneous,711,1417,0.5717297008356336,1.1109063720516683
m361.ply,miscellaneous,295,557,0.7890281878236256,1.3557998842875005
m1788.ply,miscellaneous,494,916,0.5317422575837635,0.9734313375872999
m573.ply,miscellaneous,1247,2472,0.5342023189713004,1.0014622839028937
m360.ply,miscellaneous,270,536,0.7860025128871138,1.4700686920147643
m374.ply,miscellaneous,886,1770,0.5707404776506627,1.122081856625888
m348.ply,miscellaneous,9148,18008,0.7355885612732505,1.324749662397013
m1659.ply,miscellaneous,5780,10712,0.6773940906051129,1.3810886141305343
m1665.ply,miscellaneous,7089,13409,0.6630711100542017,1.2303186008791585
m1671.ply,miscellaneous,119,113,0.594891148945085,1.0017723362589726
m313.ply,miscellaneous,2551,4920,0.7503955218950594,1.0262123369974705
m307.ply,miscellaneous,1581,2955,0.6345665786574368,1.232551233085262
m298.ply,miscellaneous,794,1447,0.6893009922321957,1.2175320251250066
m515.ply,miscellaneous,94,168,0.6666861232715946,1.09726284973565
m514.ply,miscellaneous,49,59,0.8022237920230403,1.1416221144533771
m299.ply,miscellaneous,44261,87892,0.7541290486739731,1.4536524529790469
m306.ply,miscellaneous,3390,6226,0.7443106152062215,1.4014886482736848
m312.ply,miscellaneous,2085,4052,0.863333135277339,0.958421073282949
m1670.ply,miscellaneous,221,217,0.68180883794637,1.0004359595493557
m1664.ply,miscellaneous,1049,1948,0.6411780527306057,1.2390541940117066
m1658.ply,miscellaneous,16857,16061,0.6371422893871755,1.210632830763316
m1672.ply,miscellaneous,231,299,0.4417742767718635,1.1520611643502265
m304.ply,miscellaneous,19324,37922,0.7568536520870482,1.4244985144130546
m310.ply,miscellaneous,2045,3984,0.806181802148055,0.9170685199776297
