mesh_name,category,n_vertices,n_faces,d_centroid_origin,scale
m1311.ply,aircraft,1006,2008,0.6772135137402954,1.2725709014014834
m1305.ply,aircraft,1769,3500,0.5710800053277193,0.9915250335527328
m1485.ply,vehicle,1718,3500,0.6208846433813798,1.1153412470839665
m1491.ply,vehicle,1540,3499,0.5560249678123077,1.153825039937776
m1532.ply,vehicle,1305,2144,0.6024085393640201,1.1059101233727864
m1526.ply,vehicle,1184,2240,0.5663549888688472,1.065432126647712
m1527.ply,vehicle,1795,3499,0.6828482460333336,1.3316889892816852
m1533.ply,vehicle,1811,3500,0.5616551739530214,1.0491430870087115
m1490.ply,vehicle,1816,3499,0.6249046362637883,1.1428068824002304
m1484.ply,vehicle,1543,2880,0.6373540902331831,1.156649145955241
m1479.ply,vehicle,2205,3499,0.6206234195772776,1.1873381372537795
m1492.ply,vehicle,2195,3500,0.5280995036069626,1.1544531259866921
m1486.ply,vehicle,1786,3499,0.5764858863057519,1.101736413530065
m1519.ply,vehicle,1791,3499,0.5537878504425,1.0430179668614572
m1525.ply,vehicle,1532,3500,0.5976855194134861,1.090544655904073
m1531.ply,vehicle,1887,3500,0.5483413518423084,1.0564139856701416
m1530.ply,vehicle,1268,2286,0.5718900622901001,1.0572216657625304
m1524.ply,vehicle,1517,3014,0.5640668981736188,1.0779118056705137
m1518.ply,vehicle,1811,3499,0.5539582714046856,1.064554219442568
m1487.ply,vehicle,1630,3500,0.579432089507201,1.1172620255057202
m1493.ply,vehicle,2122,3499,0.6592818334268679,1.1634317493275486
m1478.ply,vehicle,1986,3500,0.5636358413162343,1.1337724666209208
m1497.ply,vehicle,1788,3500,0.5299029023115974,1.0464733138064835
m1483.ply,vehicle,1751,3499,0.6161962655781873,1.1292784416096704
m1520.ply,vehicle,1229,3494,0.556245022455449,1.0972203138360046
m1534.ply,vehicle,1660,3500,0.6037416494067195,1.0814409619038674
m1508.ply,vehicle,1010,3500,0.55804579607646,0.9785584947105861
m1509.ply,vehicle,1790,3499,0.6961529302777517,1.144294261013872
m1535.ply,vehicle,1849,3499,0.5673908950942481,1.0453087769303409
m1521.ply,vehicle,1198,2320,0.5779473002971189,1.0545517542092564
m1482.ply,vehicle,1845,3499,0.5858702607253177,1.1387461001742811
m1496.ply,vehicle,1787,3500,0.5468656407537882,1.0634259319921087
m1480.ply,vehicle,2084,3499,0.6510328013386812,1.1979253572877082
m1494.ply,vehicle,1429,3499,0.5771032390385529,1.118305294031969
m1537.ply,vehicle,972,3500,0.5069072057290864,1.019995054500162
m1523.ply,vehicle,1760,3500,0.5778359387328923,1.083767414846058
m1522.ply,vehicle,2020,3499,0.5541628329098751,1.0571161576473835
m1536.ply,vehicle,1445,3500,0.6456247928214784,1.2222468160363698
m1495.ply,vehicle,1853,3500,0.560432242954407,1.091870929601274
m1481.ply,vehicle,1795,3500,0.5808732589466999,1.1461924922830948
m1419.ply,vehicle,1844,3500,0.5952502011640962,1.095054472298965
m1425.ply,vehicle,1835,3500,0.44869467416016245,1.0263614505840648
m1579.ply,vehicle,1876,3500,0.5256989730295099,1.0205979604083866
m1551.ply,vehicle,1872,3500,0.5415246714892348,1.0673766896109187
m1545.ply,vehicle,1831,3500,0.5391639283742533,1.0689983174691924
m1586.ply,vehicle,1999,3499,0.48828837131131864,1.050369223155412
m1587.ply,vehicle,1846,3500,0.5845963421668092,1.0906458940788641
m1544.ply,vehicle,1824,3499,0.5345710694812448,1.0750202117030163
m1550.ply,vehicle,1881,3499,0.5722360746165965,1.0687322192328605
m1578.ply,vehicle,1192,2296,0.5574050414192315,1.0272744700595535
m1424.ply,vehicle,1889,3500,0.5418688423443903,1.1504495714541028
m1418.ply,vehicle,1741,3040,0.5146998900858507,1.1290495301628471
m1426.ply,vehicle,1881,3500,0.5368517770833966,1.1123725269472113
m1546.ply,vehicle,2093,3499,0.5733448996048623,1.1257812642695906
m1552.ply,vehicle,1761,3500,0.5756955117040258,1.0697473136647608
m1585.ply,vehicle,1950,3500,0.5611751762496849,1.057595481168553
m1584.ply,vehicle,1766,3500,0.6328944867156011,1.122163708828058
m1553.ply,vehicle,1239,1915,0.6154930804615181,1.0860359578468473
m1547.ply,vehicle,1818,3500,0.6291236648941149,1.1220856804244705
m1423.ply,vehicle,3579,3500,0.4502410700609832,1.0522488885759311
m1543.ply,vehicle,1311,2192,0.5455036581959615,1.0753206032082865
m1557.ply,vehicle,1784,3500,0.5463199325448291,1.0838305617726076
m1580.ply,vehicle,1400,2568,0.5966718899935565,1.082375461093324
m1581.ply,vehicle,2019,3499,0.504006141683803,0.993034329994366
m1556.ply,vehicle,1256,3500,0.48090999752206937,1.0507756783975755
m1542.ply,vehicle,1820,3499,0.5621286057079184,1.0990215364782423
m1422.ply,vehicle,1289,1762,0.4220650480179548,1.0301339198790687
m1420.ply,vehicle,2106,3500,0.5722866173952657,1.1095763008864206
m1554.ply,vehicle,1438,3500,0.6406503512930304,1.2111722028633845
m1540.ply,vehicle,1788,3500,0.592569601558394,1.056646793930666
m1568.ply,vehicle,1664,3500,0.48691099036850227,1.122898784263467
m1583.ply,vehicle,1169,2292,0.5449068937690872,1.1341688766773943
m1582.ply,vehicle,1761,3499,0.520732304805401,0.9957255385617189
m1569.ply,vehicle,2269,3499,0.4825612259270525,1.1201876263181672
m1541.ply,vehicle,1721,3499,0.6268474938438368,1.0671184936109508
m1555.ply,vehicle,2033,3500,0.5307536453784971,1.0527688934523864
m1421.ply,vehicle,2016,3500,0.6229196875149772,1.2403180958144953
m1558.ply,vehicle,2075,3500,0.5338701560970859,1.0419647334569908
m1570.ply,vehicle,1445,3479,0.6906909577337434,1.0291747810046732
m1564.ply,vehicle,1346,2697,0.6880066901573123,1.2649687471239954
m1565.ply,vehicle,2242,3500,0.759108334838182,1.5753271703812854
m1571.ply,vehicle,1879,3499,0.512006663864771,1.0597351213997335
m1559.ply,vehicle,1884,3499,0.5653246528695781,1.1421839805869327
m1411.ply,vehicle,1857,3499,0.6532766932441593,1.0534527780117673
m1413.ply,vehicle,1201,2264,0.5667867824152873,1.1139574090060562
m1567.ply,vehicle,1902,3456,0.6412637974313277,1.247275598448076
m1573.ply,vehicle,1461,2788,0.5155904149157139,1.029677307922216
m1572.ply,vehicle,1906,3500,0.49485030386520906,0.9929932384092084
m1566.ply,vehicle,1877,3500,0.778249775798924,1.117222448804292
m1412.ply,vehicle,2314,3500,0.6689892752142811,1.0396247289118643
m1416.ply,vehicle,2192,3498,0.6470894004779203,1.1096536542222941
m1562.ply,vehicle,2461,3499,0.6629277637329255,1.304022872782576
m1576.ply,vehicle,1705,3499,0.5153289490354955,1.0556651487360647
m1588.ply,vehicle,2001,3500,0.5816404074400476,1.0623692356727001
m1577.ply,vehicle,1902,3499,0.5414303845040784,1.0150129269437214
m1563.ply,vehicle,1814,3499,0.6651037119687963,1.2590994874410497
m1417.ply,vehicle,2187,3499,0.6799532105866638,1.2606804200882402
m1415.ply,vehicle,1859,3499,0.47588587623640816,1.0462992055052367
m1575.ply,vehicle,1939,3499,0.6045319924353509,1.1096109718179212
m1561.ply,vehicle,1189,2232,0.5567349337444547,1.1736671638342249
m1549.ply,vehicle,967,3500,0.5803625862718274,1.0207523366215563
m1548.ply,vehicle,1831,3500,0.5391639283742533,1.0689983174691924
m1560.ply,vehicle,1641,3500,0.6380300318604699,1.2990570371646446
m1574.ply,vehicle,1820,3500,0.5531622730072211,1.116676888485855
m1414.ply,vehicle,2172,3497,0.47815448759320467,1.0620470227132126
m1473.ply,vehicle,1718,3500,0.6082410727235897,1.1268410040114456
m1498.ply,vehicle,1882,3500,0.5641958708054735,1.0482404422626685
m1513.ply,vehicle,2210,3499,0.6590828673538076,1.0258192828328832
m1507.ply,vehicle,1872,3500,0.5167733754401871,1.0527240862353375
m1506.ply,vehicle,1988,3500,0.6498853543851507,1.1204738213823608
m1512.ply,vehicle,2235,3500,0.6651543774653758,1.0374970293740833
m1499.ply,vehicle,1724,3499,0.5663323378420767,1.129681343113783
m1472.ply,vehicle,1872,3384,0.6247797368624509,1.158263696323008
m1538.ply,vehicle,1760,3500,0.5593113012754171,1.0579680621833545
m1504.ply,vehicle,1621,3269,0.5982330021853566,1.0577125064996975
m1510.ply,vehicle,1741,3500,0.5211010837221307,1.079392867640578
m1511.ply,vehicle,1799,3500,0.6708034800654791,1.1233308768685852
m1505.ply,vehicle,1932,3499,0.48251064560083773,1.0346600994473183
m1539.ply,vehicle,1746,3500,0.5084081417424182,1.0821836543499557
m1475.ply,vehicle,1744,3499,0.5812525338334527,1.0881495565161439
m1501.ply,vehicle,1831,3499,0.6543850781196032,1.1487067490186893
m1515.ply,vehicle,1906,3499,0.6578610501087571,1.0817656595448963
m1529.ply,vehicle,2032,3499,0.5688392484735806,1.076025679330395
m1528.ply,vehicle,2081,3500,0.5806289981546827,1.0397240524518243
m1514.ply,vehicle,1944,3500,0.6213096015328236,1.0669984368397454
m1500.ply,vehicle,1644,3260,0.567242525779266,1.0914765694993516
m1474.ply,vehicle,2150,3500,0.6223717749764669,1.1280303713432664
m1476.ply,vehicle,1728,3500,0.5822936732379409,1.1314335046510313
m1489.ply,vehicle,1684,3352,0.6159938192389681,1.1638602740751303
m1516.ply,vehicle,1660,3500,0.5980164929844319,1.0605699121223897
m1502.ply,vehicle,2295,3500,0.5695076840174633,1.079521685876246
m1503.ply,vehicle,1922,3499,0.36088869621122993,0.9846432362855321
m1517.ply,vehicle,1822,3499,0.5690136256089264,1.0780175553201043
m1488.ply,vehicle,1942,3499,0.621723794964615,1.1959785886880197
m1477.ply,vehicle,1953,3499,0.6117206932467272,1.1707923037624033
m1056.ply,plant,6326,3499,0.7333816770307098,1.3418435059934635
m1042.ply,plant,7690,3500,0.9105016845335654,1.5146172727389509
m1095.ply,plant,1303,1445,0.9703898092769264,1.6266353843247419
m1081.ply,plant,5305,3500,0.6508422681520474,1.3754544500738386
m1080.ply,plant,9256,3500,0.6688505538083569,1.4283962177058345
m1094.ply,plant,1287,1440,0.8105596447193362,1.1903718598534485
m1043.ply,plant,2756,3500,0.8431906079086621,1.489682713663116
m1057.ply,plant,1366,2212,0.8806525070953661,1.5351228068569887
m1069.ply,plant,4751,3500,0.8765034871368161,1.5976184278401495
m1041.ply,plant,6636,3500,0.8569201037609775,1.3390688556774983
m1055.ply,plant,8649,3500,0.7874508394804238,1.144089668239631
m1082.ply,plant,1132,2240,0.490868696833471,1.1222423152565961
m1096.ply,plant,1980,3500,0.6778966467518561,1.2184859396434164
m1097.ply,plant,1134,1984,0.6898060221912189,1.0282875308061117
m1083.ply,plant,6777,3500,0.6574622337020046,1.0652283676686347
m1054.ply,plant,8008,3500,0.8073448306539984,1.5232169337285335
m1040.ply,plant,5544,1872,0.7358208706700969,1.2590986854084982
m1068.ply,plant,1366,1892,0.8505106797352991,1.5351228068569887
m1044.ply,plant,5241,3500,0.7387511827630963,1.2602653954945906
m1050.ply,plant,4357,3500,0.6813178627671833,1.2156348877387069
m1078.ply,plant,2118,2784,0.5974176308883117,1.0499630964918607
m1087.ply,plant,5115,3500,0.6315217509795136,1.3525722282741044
m1093.ply,plant,1197,1954,0.9927518683509765,1.48867263181731
m1092.ply,plant,1294,2552,0.9097110458291898,1.4999382173017564
m1086.ply,plant,3941,3500,0.5289758603617387,1.0399926558934682
m1079.ply,plant,1775,3500,0.5080614381424112,1.0184573833695334
m1051.ply,plant,4475,3500,0.7226930221551318,1.3513969333386882
m1045.ply,plant,7240,3500,0.7593714009301366,1.271163828657778
m1053.ply,plant,1592,3498,0.7341067338267258,1.293942082431319
m1047.ply,plant,6492,3500,0.5381325020312245,1.1605270437014341
m1090.ply,plant,1768,3500,0.7835767072762941,1.3605889076310054
m1084.ply,plant,6522,3500,0.5906329024908121,1.0328170906626877
m1085.ply,plant,6845,3500,0.6514521255845477,1.0771740502858436
m1091.ply,plant,2280,3499,0.8216510413032857,1.2525322399035226
m1046.ply,plant,1592,3498,0.7341067338267258,1.293942082431319
m1052.ply,plant,2196,2976,0.945720385726916,1.5851184619132002
m1009.ply,plant,3090,3500,0.598528431209501,1.2887537245269474
m1035.ply,plant,1787,3360,0.7069397194074528,1.4676858211824773
m1021.ply,plant,2765,3499,0.7505390092983525,1.5639800325414586
m966.ply,plant,6024,3500,0.7255115676921399,1.356387359041061
m972.ply,plant,3219,3482,0.6291549858650708,1.183363330130808
m999.ply,plant,1235,1277,0.6300210471925988,1.3775564820803887
m998.ply,plant,1112,1912,0.5007693563111258,1.18775553541498
m973.ply,plant,3915,3500,0.6640199432754774,1.2653710178389124
m967.ply,plant,3527,3500,0.5416531337026,1.0631816557311542
m1020.ply,plant,3393,3500,0.7724554328532156,1.4978695306759622
m1034.ply,plant,1762,3500,0.43174786609550325,1.1158674194075766
m1008.ply,plant,2782,3500,0.7640007570022157,1.524298375800684
m1022.ply,plant,2840,3500,0.7724958696463989,1.5813454777244067
m1036.ply,plant,1791,3500,0.6001148436104234,1.153394564080873
m971.ply,plant,3632,3494,0.7092352707361125,1.2174878112896068
m965.ply,plant,2685,3500,0.6788534591171813,1.3522389523951373
m964.ply,plant,2930,3500,0.6519483200719636,1.1545491971079584
m970.ply,plant,1416,2292,0.7991802281390279,1.3086653535097166
m1037.ply,plant,1472,3497,0.7592377913265297,1.5591462512452652
m1023.ply,plant,2658,3236,0.7841424499764595,1.552553549847383
m1027.ply,plant,2812,3500,0.796023012259839,1.5805786608068104
m1033.ply,plant,1252,3498,0.4698377090256718,1.0898908827480336
m974.ply,plant,1027,1552,0.7598817823443837,1.0312571841861218
m961.ply,plant,2681,3499,0.7396015477921225,1.3561519544076204
m975.ply,plant,1686,3500,0.7315206779715206,1.1433682266252785
m1032.ply,plant,1266,2496,0.9002738399098258,1.5541514879894596
m1026.ply,plant,1519,2064,0.8423227871364104,1.6219524200473079
m1030.ply,plant,1227,2768,0.8024292445666296,1.4352496361704536
m1024.ply,plant,3167,3499,0.8361153608337909,1.5411469094450192
m1018.ply,plant,2988,3500,0.784036488134757,1.5608434666927982
m963.ply,plant,2606,3499,0.7531721468578954,1.4176711190140108
m977.ply,plant,1506,3044,0.5885578659104416,1.2619031236077558
m988.ply,plant,1837,3500,0.8632552589775342,1.004793943792044
m989.ply,plant,1027,1024,0.6550316536196458,1.3381497688848891
m976.ply,plant,1272,1889,0.8874943394059324,1.3756245459314063
m962.ply,plant,3164,3500,0.8076467522625633,1.5962037192574714
m1019.ply,plant,3258,3500,0.7379340704057484,1.4970459660598114
m1025.ply,plant,2536,3500,0.7403701096247012,1.450630807969726
m1031.ply,plant,1916,3499,0.6003429373436314,1.4482142050849676
m1028.ply,plant,2823,3500,0.7975109282291761,1.5127087832319457
m1014.ply,plant,4394,3500,0.7499085739431774,1.4097792733339298
m1000.ply,plant,3330,3500,0.7824627268430959,1.4942958431028233
m984.ply,plant,2405,3500,0.867103547596726,1.152087433481536
m990.ply,plant,1612,2576,0.7618482848678998,1.4088905982590696
m991.ply,plant,3155,3499,0.8657635033128719,1.5414148646709827
m985.ply,plant,3103,3499,0.7381701703423206,0.8951727944084998
m1001.ply,plant,2651,3500,0.6120057886333509,1.2918783390472754
m1015.ply,plant,1325,2111,0.5572090557198839,1.1862210091388528
m1029.ply,plant,1136,2192,0.8191879092174451,1.2348106336935527
m1003.ply,plant,3916,3500,0.8485957593075534,1.5863773398765562
m1017.ply,plant,2553,3500,0.5327851725541949,1.2261882866368843
m978.ply,plant,3052,3500,0.8034752270461519,1.1135535435161508
m993.ply,plant,1943,3500,0.4395238167417878,1.007329033216285
m987.ply,plant,2412,3500,0.8450882914654093,1.1498499636622455
m986.ply,plant,1980,3499,0.8432105732294273,1.0867318178348448
m992.ply,plant,1612,2576,0.7508538922279547,1.3889177893351234
m979.ply,plant,1236,1070,0.6944869321811964,1.1400938397772127
m1016.ply,plant,2490,3500,0.694612063768143,1.3289324892441323
m1002.ply,plant,3314,3500,0.844244426864071,1.533717150154359
m1006.ply,plant,2941,3499,0.7743278884217514,1.4175777207236109
m1012.ply,plant,2469,3500,0.7353039095910031,1.4337126377599738
m969.ply,plant,8216,3500,0.7895920370298175,1.4624175318468322
m996.ply,plant,1837,3500,0.6804537565800397,1.3382016942742097
m982.ply,plant,1232,2400,0.6228093083799228,1.0651569854886007
m983.ply,plant,1947,3499,0.9732322940504999,1.5666391862305897
m997.ply,plant,2097,2892,0.7630325271777438,1.4809118318616885
m968.ply,plant,2524,3500,0.6947636357424583,1.2907243127121057
m1013.ply,plant,3243,3500,0.8325382455954369,1.557232348229168
m1007.ply,plant,3602,3500,0.7643320154380925,1.3891769665396585
m1011.ply,plant,2741,3499,0.7412647474752599,1.519939684084859
m1005.ply,plant,3212,3500,0.5239444474004902,1.1539137210722943
m1039.ply,plant,2202,3499,0.48728224464071657,1.1407541854200485
m981.ply,plant,1509,3499,0.6837185864697019,1.0685665862392113
m995.ply,plant,2846,3500,0.6646206042100959,1.5614671640213524
m994.ply,plant,1227,1816,0.7454856700917101,1.4108284989704647
m980.ply,plant,1870,3499,0.7800807679395984,1.1031746755447833
m1038.ply,plant,2072,3500,0.5788636786094715,1.1469933428590466
m1004.ply,plant,3335,3500,0.7772906488520427,1.468075993439831
m1010.ply,plant,3490,3500,0.7385881121298239,1.3976419619023517
m1077.ply,plant,1846,3499,0.7331055143568097,1.3537494326692836
m1063.ply,plant,1690,3497,0.829909228744239,1.4034896697922339
m1088.ply,plant,6144,3497,0.623120507718279,1.2796386333952283
m1089.ply,plant,1859,3500,0.8442621811269434,1.2223557783967018
m1062.ply,plant,1344,2768,0.7633603502529481,1.4151225621324732
m1076.ply,plant,5391,3500,0.7233633027528669,1.2218946357020408
m1048.ply,plant,6628,3500,0.821503130795645,1.5498854952543504
m1060.ply,plant,1756,3500,0.608528743231328,1.2465497380383006
m1074.ply,plant,3503,3499,0.7199968523051149,1.2456093200209748
m1075.ply,plant,1732,3500,0.3822578736286441,1.1811023849393114
m1061.ply,plant,1078,1956,0.8867719958564387,1.5733314141966592
m1049.ply,plant,7979,3500,0.6948981300691912,1.1557853251970795
m1065.ply,plant,3007,1610,0.7975906945112464,1.1877811059065886
m1071.ply,plant,1086,1812,0.817646723430019,1.491323737689841
m1059.ply,plant,1058,1916,0.7542733711378564,1.344151388649744
m1058.ply,plant,1086,1972,0.8160755754559856,1.491323737689841
m1070.ply,plant,1194,1134,0.6094217527778473,1.0716017371144322
m1064.ply,plant,2681,1800,0.6711811420622179,1.1860558306880853
m1072.ply,plant,1356,1296,0.7012629667049124,1.1708252924450484
m1066.ply,plant,1904,2042,0.700264730126707,1.1035166345250111
m1098.ply,plant,3327,3500,0.9559406228883337,1.5445732488483948
m1067.ply,plant,1058,1756,0.7229243720011179,1.344151388649744
m1073.ply,plant,2913,3499,0.7592446185844205,1.3328195946961845
m1624.ply,fantasy_animal,1734,3500,0.6396328939496274,1.2827424885058352
m1625.ply,fantasy_animal,1997,3500,0.6950112703447394,1.007293938689218
m1621.ply,fantasy_animal,1486,2896,0.7388615331765155,1.3051306192266345
m1620.ply,fantasy_animal,1214,3500,0.7656574083246444,1.526278147527932
m1622.ply,fantasy_animal,1054,2130,0.8079839154425026,1.5798725572469303
m1623.ply,fantasy_animal,1834,3499,0.7640122904462321,1.5788696027897553
m1669.ply,newtonian_toy,1757,3500,0.7164237431526504,1.475198895163457
m1668.ply,newtonian_toy,1872,3500,0.6047326548195986,1.256090950621802
m1666.ply,newtonian_toy,1743,3500,0.6439888530702264,1.2960565915951003
m1667.ply,newtonian_toy,1714,3500,0.5899647741390809,1.309365862947838
m1784.ply,bridge,1456,3497,1596369.9350295432,1478.6639494056367
m1785.ply,bridge,1893,3500,1597508.6189288674,2196.668788004073
m1787.ply,bridge,4298,3499,0.5220419601966138,0.9556350205586206
m1786.ply,bridge,1936,3500,0.5071917311005698,0.9548671365133551
m1779.ply,bridge,1846,3500,0.5485445248436979,1.0527537887279514
m1782.ply,bridge,1817,3500,0.5112146191136213,1.0121840050056905
m1783.ply,bridge,2310,3499,0.5496231607540671,1.059220001568975
m1781.ply,bridge,2366,3494,0.5420598519041071,1.0341878612326092
m1780.ply,bridge,2416,3499,0.6842528268970602,1.2725606333617756
m1788.ply,bridge,1786,3500,0.5317549342725326,0.9734313590050563
m520.ply,mailbox,1755,3500,0.6929120050892809,1.0514866663106182
m519.ply,mailbox,1655,3499,0.7953129007999163,1.1146887019094696
m518.ply,mailbox,1132,2220,0.7732062385075692,1.0299568003792112
m515.ply,mailbox,1333,2688,0.6666861151702234,1.0972628607544888
m514.ply,mailbox,1843,3500,0.8012478139559684,1.1416221422393042
m516.ply,mailbox,1786,3500,0.7275709973613099,1.0899721229613801
m517.ply,mailbox,1764,3500,0.6811864621581086,1.0249789450405564
m642.ply,musical_instrument,1564,3500,0.6528868994439423,1.3986003261625137
m643.ply,musical_instrument,1331,2392,0.7932691854322425,1.3712191852008908
m641.ply,musical_instrument,1814,3500,0.7117980081723772,1.002448767411451
m640.ply,musical_instrument,1785,3500,0.41942669748770184,1.0293885732396861
m644.ply,musical_instrument,2090,3500,0.6854586263780904,1.2668142927306694
m645.ply,musical_instrument,2477,3500,0.6868701780860311,1.3286758161639909
m647.ply,musical_instrument,2066,3500,0.6515371601947184,1.1528908381887046
m646.ply,musical_instrument,1824,3500,0.7207493617067596,1.3301112730998197
m635.ply,musical_instrument,1967,3499,0.703612817396233,0.9948956069888089
m634.ply,musical_instrument,1370,2253,0.6889235715887855,0.9984134801533894
m636.ply,musical_instrument,1911,3499,0.6733404165237705,1.014789262450463
m637.ply,musical_instrument,1908,3500,0.6168476087278182,0.9942224627511669
m627.ply,musical_instrument,1963,3500,0.40196253551900973,1.0081131045009066
m633.ply,musical_instrument,1012,3500,0.512847888217165,1.0124187301139198
m632.ply,musical_instrument,1033,1934,0.39195143389932163,1.0121273866707925
m626.ply,musical_instrument,1918,3500,0.4545649616981956,1.1333739935227174
m630.ply,musical_instrument,1907,3500,0.3946541217511555,1.0244166706325484
m625.ply,musical_instrument,1894,3499,0.4113761360424741,1.0076434606225066
m631.ply,musical_instrument,2067,3500,0.4086503496301451,1.0067542783989831
m628.ply,musical_instrument,1960,3500,0.40129667420286463,0.9876610967004318
m629.ply,musical_instrument,1930,3500,0.4289994603020623,0.989739086424024
m639.ply,musical_instrument,2055,3500,0.4099576169765085,1.018195679365609
m638.ply,musical_instrument,1841,3500,0.36027953751102554,0.9945782196544597
m1747.ply,shoe,1048,2792,0.5243202269647842,1.1056723376456359
m1746.ply,shoe,1752,3500,0.711654965690743,1.364934563488577
m1744.ply,shoe,1752,3500,0.5612756351138118,1.1353821061021425
m1745.ply,shoe,1368,2736,0.7306366609404618,1.4036205434254696
m1741.ply,shoe,1773,3500,0.6122593104026356,1.1080442201346068
m1740.ply,shoe,1763,3265,0.5221763910710177,1.1794094761207168
m1742.ply,shoe,2216,3499,0.6928133183297344,1.203088522820219
m1743.ply,shoe,1094,2092,0.5457552518339149,1.1038736665757218
m1814.ply,satellite_dish,1800,3500,0.7854707678686405,1.5586033599550462
m1812.ply,satellite_dish,1774,3499,0.706597912905392,1.0900896152950108
m1813.ply,satellite_dish,1794,3499,0.6664456614963813,1.458079034751705
m1811.ply,satellite_dish,1136,3500,0.836571320993795,1.443965071652131
m1446.ply,sea_vessel,2057,3499,0.5332174991463388,0.9843416896844699
m1452.ply,sea_vessel,1818,3499,0.47713019645833743,1.1202988580889757
m1453.ply,sea_vessel,1784,3500,0.5783351923638701,1.2320065008314314
m1447.ply,sea_vessel,1847,3500,0.4687821739722392,0.9672778619001499
m1451.ply,sea_vessel,1786,3500,0.5595112501787047,1.1709618494849792
m1445.ply,sea_vessel,1756,3499,0.495105192273253,0.9834422291634877
m1444.ply,sea_vessel,2020,3500,0.5473240570946911,1.0645759672826327
m1450.ply,sea_vessel,1193,2496,0.5343559065851655,1.2719410311246462
m1454.ply,sea_vessel,1222,2392,0.6874451663852151,1.3824280460163711
m1440.ply,sea_vessel,2463,3500,0.5866376224815555,0.9987606766917777
m1468.ply,sea_vessel,1608,2736,0.5129658056522773,0.9834010887328563
m1469.ply,sea_vessel,1724,3176,0.5232649783406691,0.9912300175581704
m1441.ply,sea_vessel,2590,3500,0.5194365552523078,1.0530970592080338
m1455.ply,sea_vessel,1178,2304,0.5886629729722703,1.2283522761021877
m1443.ply,sea_vessel,1804,3499,0.5416058897868959,1.0013683410955971
m1457.ply,sea_vessel,1797,3499,0.5654273882213343,1.1630119115430373
m1456.ply,sea_vessel,1762,3500,0.586538593264436,1.3032569484385426
m1442.ply,sea_vessel,1959,3500,0.46446605987168826,1.00025026544532
m1431.ply,sea_vessel,2085,3499,0.5115159475415663,1.005814615982718
m1430.ply,sea_vessel,2197,3500,0.5065869966462523,1.0161271223034234
m1432.ply,sea_vessel,1936,3288,0.4850841448011319,0.9836987088073796
m1427.ply,sea_vessel,2123,3500,0.5061090481204248,0.9823171004189117
m1433.ply,sea_vessel,2272,3499,0.5106411239819086,1.0072939292025804
m1437.ply,sea_vessel,2104,3500,0.4794642051061902,0.9902313596094626
m1436.ply,sea_vessel,1704,3340,0.5050165380763453,0.97662811861011
m1434.ply,sea_vessel,1814,3500,0.5970118935848624,1.0797576816884173
m1435.ply,sea_vessel,3109,3499,0.4659269158960531,1.0409020450704731
m1438.ply,sea_vessel,1309,2454,0.5501097819286964,0.9783936662301662
m1439.ply,sea_vessel,1706,3392,0.5298093663880113,0.9856139359268529
m1429.ply,sea_vessel,2137,3500,0.49229935225343663,0.9952750215539407
m1428.ply,sea_vessel,2234,3500,0.5011444920468243,0.9815251891108451
m1467.ply,sea_vessel,1786,3500,0.5244041800156086,0.9966711813750805
m1466.ply,sea_vessel,1959,3499,0.4641644625852448,0.9778528921986674
m1458.ply,sea_vessel,1816,3500,0.7078586093130194,1.3902380116845297
m1470.ply,sea_vessel,1763,3500,0.5095587698710965,0.9650655999725937
m1464.ply,sea_vessel,1851,3500,0.5130855685226333,0.9803544032654213
m1465.ply,sea_vessel,2194,3499,0.5082590467284066,0.9795101959307551
m1471.ply,sea_vessel,2484,3500,0.5542666144346705,1.0916254635398135
m1459.ply,sea_vessel,1155,2124,0.5050708572773884,1.211432730313248
m1461.ply,sea_vessel,2461,3499,0.6901278926106761,1.2672853557526933
m1449.ply,sea_vessel,1320,2640,0.6002495196073223,1.2733923402118312
m1448.ply,sea_vessel,1789,3499,0.4776301118523494,1.166085392639006
m1460.ply,sea_vessel,1884,3500,0.6288305988754171,1.2505880844774537
m1462.ply,sea_vessel,1889,3499,0.5862868043933978,1.1937315977882546
m1463.ply,sea_vessel,1769,3499,0.5028409003289871,0.9650662506799463
m736.ply,wheel,1752,3500,0.7189198806976792,1.3599883694213462
m737.ply,wheel,1966,3500,0.7705516184190222,1.4354538643867032
m735.ply,wheel,1770,3500,0.7104471098551021,1.346415741378403
m734.ply,wheel,1396,1816,0.711657639267419,1.3517200121817643
m733.ply,wheel,1754,3500,0.7365396373235639,1.4028264841268436
m741.ply,wheel,1777,3500,0.8361303428246656,1.5731677415943432
m740.ply,wheel,2125,3499,0.7588891838943291,1.4177650783102609
m742.ply,wheel,1018,2032,0.7160825275729353,1.3549877982368177
m743.ply,wheel,1752,3500,0.7103870499661025,1.346276873581103
m747.ply,wheel,1752,3500,0.7126807692715788,1.3495790505365934
m746.ply,wheel,1076,2048,0.7921212259602589,1.4991386302362362
m744.ply,wheel,1750,3500,0.7402980351790729,1.3979766301087542
m745.ply,wheel,1750,3500,0.7468783072131742,1.4341099600162308
m748.ply,wheel,1247,2490,0.724660166674752,1.388571027292867
m749.ply,wheel,1757,3500,0.7813849144844998,1.4768775420009082
m739.ply,wheel,1732,3500,0.7452397560180136,1.398584012847475
m738.ply,wheel,1513,2800,0.7866400580332842,1.4256953791891411
