mesh name,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,A3_9,A3_10,A3_11,A3_12,A3_13,A3_14,A3_15,A3_16,A3_17,A3_18,A3_19,A3_20,A3_21,A3_22,A3_23,A3_24,A3_25,A3_26,A3_27,A3_28,A3_29,A3_30,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D1_14,D1_15,D1_16,D1_17,D1_18,D1_19,D1_20,D1_21,D1_22,D1_23,D1_24,D1_25,D1_26,D1_27,D1_28,D1_29,D1_30,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D2_12,D2_13,D2_14,D2_15,D2_16,D2_17,D2_18,D2_19,D2_20,D2_21,D2_22,D2_23,D2_24,D2_25,D2_26,D2_27,D2_28,D2_29,D2_30,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D3_12,D3_13,D3_14,D3_15,D3_16,D3_17,D3_18,D3_19,D3_20,D3_21,D3_22,D3_23,D3_24,D3_25,D3_26,D3_27,D3_28,D3_29,D3_30,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,D4_12,D4_13,D4_14,D4_15,D4_16,D4_17,D4_18,D4_19,D4_20,D4_21,D4_22,D4_23,D4_24,D4_25,D4_26,D4_27,D4_28,D4_29,D4_30
m956.ply,0.011181833820746586,0.02855668329606073,0.03801823499053812,0.04421125064510435,0.05694133837949672,0.06468260794770653,0.0715637364527712,0.07500430070530717,0.08343368312402288,0.07053156717700904,0.06760708756235256,0.0660588336487109,0.058489592293129444,0.04610356098399615,0.04455530707035449,0.04077068639256376,0.02632031653190825,0.021331498365729562,0.0197832444520879,0.015482539136416618,0.012902115947013848,0.008945467056596268,0.007053156717700904,0.005676931016686093,0.00395664889041758,0.0036125924651638774,0.004128677103044431,0.0010321692757611078,0.0013762257010148105,0.0006881128505074052,0.0,0.0,0.0,0.0,0.0,0.0,0.0020643385515224494,0.014106313435403384,0.02356786512988148,0.054360915190090314,0.07603646998107805,0.12041974883880882,0.15448133493891247,0.1649750559091504,0.1505246860484949,0.10940994323067743,0.07380010321691921,0.0328573886117286,0.014622398073282361,0.006193015654566647,0.0024083949767759183,0.0001720282126268513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002580423189403062,0.008601410631343523,0.016686736624806554,0.031309134698090726,0.031653191123343326,0.04180285566832885,0.05522105625322818,0.06003784620678079,0.06863925683811403,0.07483227249268032,0.08893858592808213,0.08979872699121638,0.08825047307757472,0.09083089626697749,0.09513160158264877,0.06881128505074052,0.04317908136933968,0.024428006193012886,0.011525890245999038,0.00395664889041758,0.003268536039910175,0.0003440564252537026,0.0001720282126268513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001720282126268708,0.0030965078272836744,0.007397213142955429,0.014106313435403466,0.02115947015310527,0.03939446069155279,0.04438327885773159,0.050576294512302444,0.06674694649922908,0.08222948563563542,0.0861861345260525,0.0915190091174849,0.10046447617408116,0.10098056081196172,0.09409943230688766,0.07638052640632198,0.058661620505756296,0.03905040426629525,0.01582659556167032,0.005676931016686093,0.001720282126268513,0.0001720282126268513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012041974883880955,0.0060209874419404705,0.016686736624806513,0.035953896439016274,0.04042662996731342,0.054360915190091785,0.07207982109066233,0.08876655771545905,0.09048683984172379,0.10218475830034968,0.09306726303112656,0.09977636332357376,0.08876655771545527,0.07121968002751644,0.06709100292447201,0.03509375537587767,0.019095131601580495,0.012730087734386997,0.00395664889041758,0.0006881128505074052,0.0001720282126268513,0.0001720282126268513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m765.ply,0.03081664098613244,0.05608628659476208,0.06117103235747351,0.06024653312788614,0.06563944530045907,0.06872110939907217,0.06317411402156858,0.06178736517719269,0.05192604006163781,0.04622496147921318,0.047765793528520284,0.04483821263483678,0.04098613251156902,0.03821263482281623,0.035285053929132726,0.03359013867489491,0.03097072419107283,0.026810477657943643,0.026810477657943643,0.01833590138675456,0.016949152542378165,0.01278890600924898,0.01294298921417969,0.011093990755011163,0.009861325115565478,0.0073959938366741085,0.0073959938366741085,0.004930662557782739,0.00523882896764416,0.0020030816640992377,0.0,0.0009244992295839754,0.009090909090909089,0.012480739599383625,0.01910631741140209,0.04206471494607169,0.05577812018490087,0.06332819722649924,0.08181818181817785,0.07657935285053558,0.07103235747303199,0.06995377503851818,0.06779661016951266,0.0727272727272954,0.10554699537753676,0.07966101694917738,0.05192604006164947,0.03081664098614212,0.020184899845923088,0.02095531587057664,0.02573189522342867,0.015254237288140349,0.006317411402159134,0.0009244992295842636,0.0,0.0,0.0,0.0,0.0,0.0,0.007241910631741145,0.018335901386748784,0.03189522342064704,0.04067796610169638,0.05346687211093974,0.06086286594760876,0.07627118644067427,0.08489984591679095,0.08459167950692964,0.08274268104777655,0.07365177195687966,0.06733436055472053,0.06748844375965124,0.0494607087827581,0.04083204930663831,0.03913713405240049,0.034822804314340594,0.03651771956857841,0.022804314329745168,0.014946070878278928,0.007550077041604819,0.0035439137134063436,0.0004622496147921318,0.0004622496147921318,0.0,0.0,0.0,0.0,0.0,0.0,0.0007704160246533128,0.008320493066255779,0.0243451463790446,0.03682588597842858,0.054083204930664805,0.07072419106317075,0.07796610169491147,0.08489984591679095,0.10046224961478711,0.09707241910633269,0.09476117103238701,0.08212634822806875,0.07334360554701824,0.053466872110956576,0.045300462249628914,0.035285053929132726,0.024499229583982984,0.013713405238833243,0.010015408320496189,0.008166409861327661,0.0027734976887527907,0.0009244992295842636,0.0001540832049307106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070878274268104825,0.023574730354391296,0.05639445300462341,0.08567026194144765,0.1029275808936776,0.10138674884437104,0.10138674884437104,0.09876733436057772,0.10261941448385326,0.08751926040064362,0.06656394453006698,0.055778120184917235,0.040061633281984754,0.030354391371349987,0.016795069337447455,0.0130970724191104,0.005546995377505581,0.00261941448382208,0.001540832049307106,0.0001540832049307106,0.0001540832049307106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m771.ply,0.020320656226696522,0.0412005965697242,0.05387770320656045,0.06170768083519548,0.06413124533929682,0.06823266219240023,0.058165548098440656,0.06897837434750975,0.0633855331841981,0.05611483967187636,0.04921700223712744,0.04548844146158748,0.04660700969424947,0.038963460104392555,0.036353467561514585,0.032997762863528624,0.0352348993288526,0.02535421327367171,0.022557792692016743,0.022184936614462747,0.018642803877699787,0.01398210290827484,0.013422818791943847,0.013422818791943847,0.008948545861295898,0.007270693512302917,0.005033557046978943,0.004660700969424947,0.0024235645041009723,0.0011185682326619872,0.0,0.008202833706189405,0.018642803877703257,0.027218493661446755,0.04120059656972298,0.05555555555555364,0.06748695003728328,0.06860551826995093,0.06580909768829984,0.08911260253543152,0.08202833706189633,0.08967188665173598,0.10607755406411179,0.09228187919461395,0.06506338553317226,0.05201342281878241,0.0352348993288526,0.022557792692016743,0.011558538404173868,0.0016778523489929809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063385533184190865,0.02591349739000752,0.036912751677852206,0.05425055928411446,0.0741983594332562,0.08594332587621381,0.09209545115586437,0.07904548844147063,0.08929903057419541,0.08929903057418198,0.07568978374346114,0.07102908277403619,0.0782997762863391,0.059097688292308326,0.03430275913496761,0.018829231916476785,0.012490678598058857,0.008202833706187906,0.005033557046978943,0.0026099925428779702,0.0011185682326619872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007457121551081282,0.008575689783743472,0.02311707680835204,0.04325130499627107,0.06524981357195897,0.09209545115585066,0.10458612975392442,0.11726323639076658,0.11744966442952204,0.09992542878447086,0.09060402684562097,0.06897837434748921,0.05965697240863932,0.03616703952273759,0.026845637583887694,0.02106636838180076,0.012677106636835855,0.0065249813571949256,0.004101416853093953,0.0011185682326619872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004287844891871738,0.022744220730797956,0.046979865771811784,0.08426547352721558,0.11483967188665123,0.1319910514541538,0.1400074571215536,0.12583892617447356,0.10999254287842875,0.09340044742727593,0.056487695749430356,0.036353467561514585,0.021439224459354755,0.0065249813571949256,0.0024235645041009723,0.0020507084265469766,0.00037285607755399575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m770.ply,0.01935483870967742,0.043317972350230154,0.05552995391705179,0.07096774193548527,0.06405529953917177,0.0718894009216604,0.06589861751152204,0.062211981566821506,0.057373271889399446,0.05345622119814486,0.05023041474653267,0.047695852534551664,0.03986175115206492,0.03732718894008391,0.03456221198155918,0.032718894009209354,0.02995391705068462,0.02557603686635379,0.02465437788017888,0.0223502304147416,0.018663594470041955,0.016820276497692133,0.011520737327186392,0.011290322580642664,0.010829493087555209,0.00645161290322438,0.0066820276497681075,0.00529953917050574,0.002764976958524734,0.0006912442396311835,0.0025345622119815675,0.007603686635944699,0.02004608294930881,0.032488479262672496,0.05023041474654477,0.06198156682027772,0.06612903225806582,0.07834101382488634,0.08179723502304309,0.11497695852534395,0.11036866359444564,0.08202764976956711,0.08179723502302338,0.09124423963131623,0.0645161290322438,0.03617511520736527,0.01705069124423586,0.0006912442396311835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008294930875576041,0.017281105990783436,0.04308755760368646,0.069124423963135,0.07580645161290472,0.09677419354838901,0.10737327188940304,0.1004608294930851,0.10161290322578398,0.08755760368661658,0.08018433179721729,0.07626728110597392,0.047695852534551664,0.035944700460821544,0.025345622119810063,0.012442396313361304,0.009216589861749114,0.003917050691243373,0.0009216589861749114,0.0006912442396311835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004608294930875576,0.00829493087557604,0.026728110599078352,0.04769585253456234,0.07534562211981716,0.11059907834101601,0.11958525345622356,0.1269585253456208,0.12119815668200085,0.11013824884790191,0.09239631336403487,0.06175115207371906,0.042165898617502195,0.028110599078334797,0.015668202764973493,0.007142857142855563,0.004608294930874557,0.0009216589861749114,0.00023041474654372784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005529953917050695,0.02304147465437792,0.06612903225806485,0.10276497695852738,0.1327188940092192,0.15967741935484187,0.13732718894006418,0.1274193548386815,0.10414746543776499,0.0686635944700309,0.041013824884783556,0.01912442396312941,0.009907834101380297,0.001612903225806095,0.0009216589861749114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m764.ply,0.03600000000000008,0.055076923076924265,0.05723076923076838,0.05676923076922688,0.05461538461538262,0.051384615384621135,0.06261538461539162,0.06307692307693014,0.061692307692314596,0.0595384615384682,0.06046153846154523,0.048461538461543885,0.04938461538462091,0.04061538461538916,0.03661538461538871,0.03215384615384975,0.02323076923077183,0.024153846153848857,0.019076923076925212,0.017076923076924988,0.013384615384616882,0.014000000000001567,0.010769230769231974,0.009384615384616435,0.013846153846155396,0.008307692307693237,0.009076923076924093,0.005692307692308329,0.00430769230769279,0.002000000000000113,0.0004615384615384616,0.0055384615384615355,0.015538461538461525,0.027538461538461918,0.036000000000000774,0.041692307692308445,0.04846153846153514,0.05476923076922702,0.059846153846156935,0.06876923076923847,0.0733846153846236,0.08661538461539431,0.07492307692308531,0.06953846153846932,0.07784615384616256,0.09369230769231818,0.07184615384616189,0.06184615384616077,0.029692307692311015,0.002000000000000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059999999999999975,0.02276923076923075,0.03969230769230849,0.04692307692307794,0.05276923076922803,0.061230769230765036,0.06923076923077326,0.07092307692308486,0.06892307692308464,0.07276923076923891,0.09246153846154881,0.09476923076924137,0.08600000000000962,0.0675384615384691,0.045384615384620464,0.03584615384615786,0.026461538461541423,0.02046153846154075,0.012461538461539856,0.0058461538461545,0.0009230769230770264,0.0004615384615385132,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012307692307692308,0.011999999999999992,0.027692307692307887,0.04984615384615492,0.06461538461538328,0.0781538461538408,0.08369230769231409,0.07969230769231661,0.07876923076923958,0.0850769230769326,0.0829230769230862,0.07461538461539297,0.06723076923077675,0.058461538461545004,0.044153846153851095,0.041230769230773845,0.03353846153846529,0.019384615384617554,0.011230769230770488,0.005538461538462158,0.0009230769230769154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03476923076923082,0.03292307692307763,0.06907692307692352,0.10553846153845431,0.124461538461551,0.12030769230770577,0.08938461538462539,0.07723076923077787,0.06353846153846865,0.05738461538462181,0.05538461538462158,0.048461538461543885,0.035076923076927,0.026769230769233765,0.022461538461540975,0.016769230769232646,0.009538461538462606,0.006461538461539185,0.0033846153846157634,0.0007692307692308553,0.0003076923076922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m957.ply,0.018068331143232582,0.03564388961892276,0.05141261498028772,0.06455321944809243,0.06833114323258638,0.06964520367937663,0.06948094612353106,0.06668856767412201,0.06110381077530391,0.05683311432326654,0.057325886990809316,0.05042706964521049,0.04681340341656348,0.03958607095926947,0.041557161629440564,0.03104467805519473,0.029402102496718818,0.02545992115637663,0.022010512483577216,0.020532194480948895,0.016261498028911525,0.013140604467807293,0.011990801576874155,0.009526938239160287,0.009034165571617514,0.005749014454665691,0.0037779237844945968,0.0024638633377138675,0.000985545335085547,0.0011498028909331381,0.0,0.0,0.0,0.007720105124835734,0.029894875164257716,0.03432982917214181,0.04402102496714699,0.04796320630748853,0.05551905387647643,0.06307490144546984,0.07736530880421544,0.12877792378451147,0.09329829172143178,0.10726018396847703,0.12680683311434038,0.07950065703023412,0.06652431011827442,0.03679369250986042,0.0011498028909331381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037779237844940876,0.014290407358738495,0.024474375821287978,0.03531537450722698,0.06044678055190335,0.07654402102496455,0.07654402102497154,0.08590670170829018,0.08278580814718595,0.07900788436269135,0.07900788436269135,0.07128777923785456,0.07391590013141602,0.0686596583442931,0.05190538764783881,0.038764783180031515,0.03810775295664115,0.021846254927729625,0.010512483574245834,0.005420499342970508,0.0013140604467807293,0.00016425755584759116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000328515111695138,0.00574901445466491,0.01429040735873852,0.02611695137976368,0.039257555847568334,0.0543692509855435,0.07917214191852556,0.09296977660973141,0.11826544021026564,0.11038107752958126,0.11070959264127644,0.09411957950066974,0.06931668856768347,0.056997371879114134,0.04681340341656348,0.033180026281213415,0.022174770039424807,0.014618922470435614,0.008705650459922332,0.0022996057818662763,0.00016425755584759116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005420499342969774,0.013961892247043372,0.03252299605781893,0.06291064388961723,0.08081471747700121,0.10118265440210697,0.11498028909331381,0.12056504599213191,0.12401445466493133,0.11727989487518009,0.09526938239160287,0.06471747700395092,0.03958607095926947,0.020039421813406122,0.006241787122208464,0.0003285151116951823,0.00016425755584759116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m943.ply,0.016307692307692297,0.032307692307692676,0.05169230769230881,0.05738461538461369,0.06492307692307248,0.07061538461538758,0.06907692307693081,0.06800000000000761,0.06584615384616122,0.060000000000006715,0.05753846153846798,0.052615384615390504,0.052615384615390504,0.04046153846154299,0.0372307692307734,0.035538461538465516,0.030923076923080384,0.024923076923079712,0.022307692307694804,0.0175384615384635,0.01615384615384796,0.01307692307692454,0.01307692307692454,0.008000000000000895,0.007076923076923869,0.004461538461538961,0.0038461538461542766,0.0032307692307695923,0.00292307692307725,0.0003076923076922311,0.0,0.0,0.00015384615384615385,0.011384615384615378,0.015538461538461525,0.019846153846154183,0.03569230769230846,0.0524615384615387,0.06523076923076476,0.08076923076923084,0.08230769230770152,0.08169230769231683,0.0770769230769317,0.08076923076923981,0.11676923076924384,0.13169230769232243,0.09969230769231885,0.041230769230773845,0.007538461538462382,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004307692307692307,0.00953846153846153,0.0223076923076924,0.03400000000000073,0.05507692307692426,0.05923076923076517,0.06815384615384196,0.07246153846154657,0.07323076923077743,0.0861538461538558,0.0792307692307781,0.08907692307693305,0.07676923076923936,0.07215384615385423,0.05661538461539095,0.05907692307692969,0.03630769230769637,0.024153846153848857,0.015076923076924764,0.0060000000000006715,0.0010769230769230864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007692307692307692,0.0038461538461538446,0.008615384615384608,0.021846153846153914,0.035384615384616146,0.0524615384615396,0.06784615384614939,0.08153846153845998,0.09107692307693327,0.09738461538462628,0.10553846153847335,0.1026153846153961,0.08553846153847111,0.06784615384616144,0.06415384615385333,0.0478461538461592,0.030769230769234213,0.019846153846156067,0.009692307692308777,0.0035384615384619345,0.0018461538461539417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006461538461538459,0.01369230769230768,0.028307692307692672,0.05169230769230881,0.0690769230769206,0.08907692307691847,0.10507692307693484,0.10507692307693484,0.11369230769232042,0.10600000000001186,0.09800000000001097,0.07892307692308576,0.054153846153852214,0.03630769230769637,0.02307692307692566,0.01153846153846283,0.005076923076923645,0.0032307692307695923,0.0012307692307693685,0.0003076923076922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m823.ply,0.02184615384615383,0.03738461538461599,0.05153846153846265,0.0629230769230739,0.06153846153845732,0.07184615384615922,0.06353846153846865,0.06907692307693081,0.06184615384616077,0.05969230769231437,0.05200000000000582,0.05215384615385199,0.042769230769235556,0.041076923076927674,0.03153846153846507,0.03153846153846507,0.03184615384615741,0.028307692307695476,0.021384615384617778,0.02015384615384841,0.01723076923077116,0.01615384615384796,0.013692307692309225,0.010615384615385803,0.008000000000000895,0.0058461538461545,0.006461538461539185,0.005076923076923645,0.002000000000000224,0.0009230769230769154,0.0013846153846153847,0.01769230769230768,0.031230769230769635,0.044769230769231734,0.0632307692307676,0.08415384615384039,0.11169230769231883,0.09400000000001052,0.12092307692309046,0.1036923076923193,0.08061538461539364,0.059846153846160544,0.04615384615385132,0.055692307692313925,0.05030769230769794,0.020615384615386922,0.009230769230770264,0.004769230769231192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011538461538461532,0.032307692307692565,0.05153846153846265,0.07615384615384362,0.0884615384615342,0.10569230769231952,0.11661538461539767,0.11507692307693596,0.1260000000000141,0.08800000000000985,0.06492307692308419,0.04584615384615898,0.034153846153849976,0.019076923076925212,0.011846153846155172,0.006307692307693014,0.004461538461538961,0.0009230769230770264,0.0010769230769230864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012307692307692308,0.016615384615384605,0.039384615384615934,0.07476923076923175,0.1001538461538393,0.11230769230770166,0.1255384615384756,0.13307692307693797,0.11384615384616659,0.09400000000001052,0.07323076923077743,0.05630769230769861,0.0303076923076957,0.0175384615384635,0.006615384615385356,0.0032307692307695923,0.0012307692307693685,0.0004615384615385132,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008461538461538458,0.0366153846153849,0.0830769230769246,0.12369230769229955,0.13646153846155373,0.13892307692309247,0.13230769230770711,0.11461538461539744,0.08723076923077899,0.06446153846154568,0.0361538461538502,0.020769230769233094,0.011076923076924317,0.004153846153846619,0.0016923076923078817,0.0003076923076922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m837.ply,0.024923076923076905,0.053230769230770233,0.06953846153846101,0.07169230769230278,0.07507692307692596,0.06615384615385356,0.058769230769237346,0.052615384615390504,0.04876923076923623,0.047076923076928345,0.047076923076928345,0.039692307692312134,0.034000000000003805,0.034153846153849976,0.034000000000003805,0.02769230769231079,0.03230769230769592,0.02738461538461845,0.026307692307695252,0.019692307692309896,0.021384615384617778,0.020923076923079265,0.0175384615384635,0.013384615384616882,0.012615384615386027,0.010307692307693461,0.0060000000000006715,0.00430769230769279,0.002307692307692566,0.0010769230769230864,0.0016923076923076926,0.012461538461538453,0.01784615384615385,0.028153846153846765,0.0355384615384623,0.05953846153846011,0.08292307692307124,0.09584615384616244,0.081846153846163,0.07200000000000806,0.06692307692308441,0.11676923076924384,0.093538461538472,0.10753846153847357,0.07384615384616211,0.04338461538462024,0.01015384615384718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007538461538461535,0.0264615384615385,0.051846153846154965,0.07169230769230632,0.09015384615383998,0.09661538461539501,0.10184615384616524,0.10107692307693439,0.08169230769231683,0.07430769230770062,0.05892307692308352,0.05215384615385199,0.04738461538462069,0.046769230769236,0.035384615384619345,0.029230769230772502,0.01723076923077116,0.008461538461539408,0.0012307692307692575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007692307692307692,0.010461538461538456,0.02953846153846173,0.05923076923077051,0.09661538461538026,0.11338461538461844,0.12461538461539856,0.12615384615386027,0.11246153846155105,0.110615384615397,0.08492307692308643,0.0675384615384691,0.039692307692312134,0.017846153846155843,0.005538461538462158,0.0006153846153845732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049230769230769215,0.027846153846153857,0.0656923076923091,0.11661538461537903,0.15184615384616454,0.1706153846154037,0.1584615384615562,0.12523076923078325,0.08753846153847133,0.04584615384615898,0.026769230769233765,0.014000000000001567,0.004153846153846619,0.00046153846153840217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m878.ply,0.03369230769230772,0.040923076923077804,0.042923076923077855,0.05153846153845869,0.054615384615380874,0.05707692307692472,0.06969230769231549,0.07830769230770107,0.07384615384616211,0.06507692307693036,0.054153846153852214,0.04938461538462091,0.038307692307696595,0.035538461538465516,0.0430769230769279,0.041230769230773845,0.034000000000003805,0.028615384615387818,0.022769230769233317,0.01892307692307904,0.01307692307692454,0.011384615384616659,0.008461538461539408,0.006461538461539185,0.006461538461539185,0.005076923076923645,0.005692307692308329,0.0038461538461542766,0.0038461538461542766,0.002000000000000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02876923076923075,0.032153846153846796,0.0366153846153854,0.038615384615384454,0.04646153846153528,0.048153846153842855,0.052769230769233205,0.07276923076923891,0.08246153846154769,0.09553846153847223,0.11000000000001231,0.1047692307692425,0.05030769230769794,0.02876923076923399,0.026307692307695252,0.025076923076925883,0.024307692307695028,0.021230769230771607,0.020769230769233094,0.019692307692309896,0.021076923076925436,0.011230769230770488,0.002153846153846284,0.007384615384615381,0.019692307692307676,0.01830769230769261,0.02646153846153903,0.030461538461539123,0.031692307692307575,0.03215384615384395,0.03492307692307453,0.0390769230769204,0.040615384615387384,0.04738461538462069,0.05200000000000582,0.052769230769236675,0.055692307692313925,0.07030769230770018,0.07800000000000873,0.06446153846154568,0.05507692307692924,0.04584615384615898,0.044153846153851095,0.04584615384615898,0.044153846153851095,0.030000000000003357,0.01569230769230945,0.009076923076924093,0.0060000000000006715,0.002461538461538737,0.0003076923076922311,0.0,0.0,0.0012307692307692308,0.006769230769230766,0.013538461538461527,0.023846153846154145,0.02861538461538523,0.03507692307692384,0.03661538461538355,0.047692307692304425,0.048153846153842855,0.04569230769231128,0.04769230769231303,0.05800000000000649,0.05046153846154411,0.055692307692313925,0.054307692307698385,0.052615384615390504,0.05307692307692902,0.05461538461539073,0.051538461538467306,0.05338461538462136,0.051230769230774964,0.04630769230769749,0.03753846153846574,0.022615384615387146,0.015230769230770935,0.006769230769231527,0.0012307692307693685,0.00046153846153840217,0.0,0.0,0.032461538461538465,0.014307692307692618,0.0226153846153851,0.03769230769230851,0.04599999999999847,0.049999999999996575,0.0639999999999987,0.057230769230775635,0.05769230769231415,0.061692307692314596,0.05769230769231415,0.05907692307692969,0.06046153846154523,0.055692307692313925,0.05338461538462136,0.04753846153846686,0.04461538461538961,0.037076923076927226,0.035538461538465516,0.032461538461542094,0.025692307692310568,0.022307692307694804,0.011692307692309,0.007384615384616211,0.00430769230769279,0.0009230769230770264,0.0003076923076923421,0.0,0.0,0.00015384615384606004
m850.ply,0.032031726662599215,0.06741915802318435,0.06528370957901042,0.06131787675411726,0.06284319707138386,0.06162294081757058,0.058572300183037385,0.06101281269066394,0.05094569859670439,0.044844417327638,0.05430140329469091,0.04575960951799796,0.03325198291641185,0.03965832824893156,0.028065893837705413,0.03325198291641185,0.025930445393532175,0.023489932885905618,0.018303843807199183,0.016473459426479264,0.016778523489932584,0.018608907870652502,0.016473459426479264,0.014948139109212666,0.014032946918852707,0.009151921903599591,0.011897498474679469,0.007321537522879673,0.004881025015253115,0.0015253203172665986,0.002135448444173276,0.010067114093959726,0.021964612568639498,0.023489932885906152,0.030811470408785395,0.037217815741305005,0.04423428920073136,0.05033557046979775,0.05003050640634443,0.05979255643685066,0.08755338621110276,0.11073825503355506,0.09517998779743575,0.12812690665039428,0.09792556436851563,0.06741915802318366,0.05216595485051767,0.025015253203172216,0.0057962172056130745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005491153142159853,0.026540573520439363,0.04057352043929221,0.057962172056130745,0.06009762050030398,0.0680292861500903,0.07596095179987661,0.08297742525930296,0.07931665649786312,0.08633312995728948,0.07474069554606333,0.06833435021354362,0.06833435021354362,0.06894447834045025,0.04453935326418468,0.03447223917022513,0.026845637583892135,0.01982916412446578,0.007931665649786312,0.0018303843807199183,0.0009151921903599591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009151921903599756,0.009151921903599751,0.02989627821842598,0.045149481391091824,0.07382550335570337,0.09273947528980919,0.1052471018913953,0.11653447223916813,0.1006711409395955,0.09212934716290255,0.07382550335570337,0.07291031116534341,0.05643685173886415,0.046979865771811236,0.03050640634533197,0.023794996949358937,0.014643075045759346,0.01067724222086619,0.003050640634533197,0.0009151921903599591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007626601586333127,0.03264185478950591,0.06741915802318416,0.11226357535082165,0.14460036607687354,0.1687004270896858,0.1607687614398995,0.1314826113483808,0.08907870652836936,0.05186089078706435,0.02257474069554566,0.007321537522879673,0.0027455765710798774,0.0009151921903599591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
