mesh_name,category,n_vertices,n_faces,d_centroid_origin
m1008.ply,plant,4599,6400,0.7639054783773217
m1022.ply,plant,4894,6399,0.7725211597648354
m1036.ply,plant,3258,6416,0.6001148434364071
m971.ply,plant,5534,6400,0.6755927738529961
m965.ply,plant,4655,6399,0.6825184957846321
m964.ply,plant,4942,6400,0.6630475673975204
m970.ply,plant,3302,6400,0.7872628231320693
m1037.ply,plant,2508,6399,0.7616734852304994
m1023.ply,plant,4636,6399,0.7841424521051498
m1027.ply,plant,3855,5054,0.7958802788923103
m1033.ply,plant,2326,6400,0.4586798117475722
m974.ply,plant,3415,6208,0.7598817679314774
m961.ply,plant,4501,6400,0.7394605392509719
m975.ply,plant,3616,7360,0.7315788371554598
m1032.ply,plant,3218,6400,0.9004779158471892
m1026.ply,plant,4007,6400,0.8423227854282039
m1030.ply,plant,2602,6398,0.7828226026773986
m1024.ply,plant,5175,6400,0.8515192709572216
m1018.ply,plant,5240,6400,0.794688369038447
m963.ply,plant,4721,6400,0.7555728478171527
m977.ply,plant,3183,6400,0.6353394012260704
m988.ply,plant,3093,6000,0.8621569665275011
m989.ply,plant,4476,6399,0.6551011120645973
m976.ply,plant,4410,7556,0.8874943364837341
m962.ply,plant,5370,6400,0.8092646723933556
m1019.ply,plant,5616,6399,0.753486804025752
m1025.ply,plant,4343,6399,0.7420711801858544
m1031.ply,plant,3456,6399,0.6017466251049756
m1028.ply,plant,6468,6399,0.813672573203877
m1014.ply,plant,7021,6400,0.7553816168429225
m1000.ply,plant,5217,6400,0.7941543258577815
m984.ply,plant,4119,6399,0.8671333871113533
m990.ply,plant,3628,6399,0.7618753925077538
m991.ply,plant,4867,6370,0.8683967486128144
m985.ply,plant,4704,6399,0.7426901448885845
m1001.ply,plant,4606,6399,0.6180597496095596
m1015.ply,plant,3670,6399,0.5572090535786063
m1029.ply,plant,3236,6400,0.8191879082709104
m1003.ply,plant,5690,6400,0.8531921717513321
m1017.ply,plant,4788,6400,0.548143217787888
m978.ply,plant,4782,6399,0.8031691616454084
m993.ply,plant,3462,6399,0.4420672453318431
m987.ply,plant,4089,6399,0.8451745540232408
m986.ply,plant,3569,6400,0.8449958303804158
m992.ply,plant,3644,6400,0.7507982516817646
m979.ply,plant,4469,6399,0.6949233814989564
m1016.ply,plant,4426,6400,0.7003440200769497
m1002.ply,plant,5443,6399,0.8447451194098778
m1006.ply,plant,4933,6400,0.7755591834984701
m1012.ply,plant,4187,6400,0.7352847124891189
m969.ply,plant,11300,6399,0.7907660019906206
m996.ply,plant,3318,6399,0.680425079072954
m982.ply,plant,3232,6400,0.6228093077972792
m983.ply,plant,3429,6399,0.970468745545062
m997.ply,plant,4164,6400,0.7630480832634923
m968.ply,plant,4794,6400,0.6917209568401183
m1013.ply,plant,5572,6399,0.8332316859878004
m1007.ply,plant,6033,6400,0.7705577324105638
m1011.ply,plant,4823,6400,0.742256144117666
m1005.ply,plant,5642,6400,0.5507536251519076
m1039.ply,plant,4259,7625,0.5125052213586789
m981.ply,plant,2791,6399,0.6848367269847723
m995.ply,plant,5465,6400,0.664824758323682
m994.ply,plant,4253,7264,0.7454856685028713
m980.ply,plant,3417,6399,0.7816402361783471
m1038.ply,plant,3522,6400,0.5815159860100937
m1004.ply,plant,5810,6400,0.7804591265267041
m1010.ply,plant,5848,6400,0.7409586145631777
m1077.ply,plant,3036,5884,0.7331055135312258
m1063.ply,plant,3127,6400,0.8238420174375641
m1088.ply,plant,9134,6400,0.630583189264514
m1089.ply,plant,3328,6399,0.8449768871732302
m1062.ply,plant,3167,6399,0.7633629100541284
m1076.ply,plant,10744,6400,0.7480330728397739
m1048.ply,plant,9753,6400,0.8407754971237401
m1060.ply,plant,3154,6399,0.5434998110301178
m1074.ply,plant,4806,4806,0.7216757431866796
m1075.ply,plant,3172,6399,0.37898891760532
m1061.ply,plant,3872,7824,0.8867719983999631
m1049.ply,plant,13431,6400,0.7096216007827322
m1065.ply,plant,6961,6400,0.7975906742810358
m1071.ply,plant,3904,7248,0.8176467314174549
m1059.ply,plant,3792,7664,0.754273373810711
m1058.ply,plant,3904,7888,0.8160755830793802
m1070.ply,plant,4622,6400,0.6096525149141867
m1064.ply,plant,6124,6400,0.6711811580714419
m1072.ply,plant,3954,5184,0.7012629445537372
m1066.ply,plant,4558,6400,0.7002647314164379
m1098.ply,plant,5173,6400,0.9560896612763001
m1067.ply,plant,3792,7024,0.722924376323124
m1073.ply,plant,5132,6399,0.7663943982839468
m1678.ply,miscellaneous,3543,6399,0.6596410398988362
m1644.ply,miscellaneous,3254,6400,0.5064738618163694
m1650.ply,miscellaneous,5135,5327,0.7209757741175097
m332.ply,miscellaneous,3202,6400,0.8024005329797492
m326.ply,miscellaneous,3347,6400,0.57108094543624
m1687.ply,miscellaneous,3303,6288,0.7340011648594249
m1693.ply,miscellaneous,3553,6399,0.5829340756302998
m285.ply,miscellaneous,3160,6400,0.9048338926342093
m291.ply,miscellaneous,3283,6399,0.6207792461527888
m520.ply,miscellaneous,3142,6399,0.6928524827434978
m736.ply,miscellaneous,3212,6400,0.7180465166713387
m290.ply,miscellaneous,3355,6399,0.7982210476582319
m284.ply,miscellaneous,3202,6399,0.7990912332926272
m1692.ply,miscellaneous,3300,6008,0.6269019239499455
m1686.ply,miscellaneous,3244,6400,0.7083413314813822
m327.ply,miscellaneous,3202,6400,0.7224104534846276
m333.ply,miscellaneous,3200,6400,0.6939097022831215
m1651.ply,miscellaneous,3714,5348,0.6863912669075071
m1645.ply,miscellaneous,3462,6936,0.5400433833298516
m1679.ply,miscellaneous,3248,6400,0.6911801131069158
m1653.ply,miscellaneous,5352,6400,0.5683645039064957
m1647.ply,miscellaneous,3620,6400,0.6655326045168933
m325.ply,miscellaneous,3339,6399,0.6013832475595055
m331.ply,miscellaneous,3201,6399,0.5864003914864513
m1690.ply,miscellaneous,3552,6752,0.566349834175269
m319.ply,miscellaneous,3397,6400,0.8528430467292084
m1684.ply,miscellaneous,3206,6400,0.8225363351306677
m292.ply,miscellaneous,3269,6399,0.6371425446783894
m286.ply,miscellaneous,3182,6400,0.7296686420963351
m735.ply,miscellaneous,3222,6400,0.7101711969287107
m734.ply,miscellaneous,4488,7264,0.7116576390784373
m287.ply,miscellaneous,3204,6400,0.7140438900137164
m293.ply,miscellaneous,3673,7176,0.7533791676054861
m1685.ply,miscellaneous,3288,6400,0.811743198561549
m318.ply,miscellaneous,3322,6399,0.7099933330891728
m1691.ply,miscellaneous,3212,6400,0.6625930548386201
m330.ply,miscellaneous,3190,6840,0.6283689554650276
m324.ply,miscellaneous,3202,6400,0.5629670515392409
m1646.ply,miscellaneous,4363,6399,0.6775512532728668
m1652.ply,miscellaneous,4275,6400,0.6811382489513159
m1656.ply,miscellaneous,3878,6400,0.7423051178147534
m1642.ply,miscellaneous,3258,6400,0.6321610735257275
m1695.ply,miscellaneous,3226,6400,0.6170090074367033
m1681.ply,miscellaneous,3224,6400,0.6864803384179844
m308.ply,miscellaneous,3305,6400,0.7597145469781694
m320.ply,miscellaneous,3038,5788,0.6893009939218298
m334.ply,miscellaneous,3212,6400,0.6294390903784115
m297.ply,miscellaneous,3414,6400,0.684555405924429
m283.ply,miscellaneous,3115,6400,0.9031800899511528
m296.ply,miscellaneous,3056,5832,0.6850423404755167
m335.ply,miscellaneous,3202,6400,0.7430126054493487
m321.ply,miscellaneous,3466,6399,0.6601723423435187
m309.ply,miscellaneous,3245,6400,0.7224301550553863
m1680.ply,miscellaneous,3206,6400,0.6330847091564666
m1694.ply,miscellaneous,3229,6400,0.609623743994478
m1643.ply,miscellaneous,3228,6400,0.5324614173259146
m1657.ply,miscellaneous,3433,6399,0.6481571167034641
m1655.ply,miscellaneous,6567,6399,0.6231835350544681
m1682.ply,miscellaneous,3291,6400,0.7689176662025002
m1696.ply,miscellaneous,2715,6398,0.6247060168382165
m337.ply,miscellaneous,3202,6400,0.5023470328039965
m323.ply,miscellaneous,3281,6399,0.5490536542453853
m294.ply,miscellaneous,3665,7160,0.7888465939186536
m519.ply,miscellaneous,3194,6399,0.7959782322097618
m733.ply,miscellaneous,3216,6400,0.7351001452805767
m518.ply,miscellaneous,3222,6400,0.773206238400583
m295.ply,miscellaneous,3238,6400,0.6574615862803351
m322.ply,miscellaneous,3414,6400,0.684555405924429
m336.ply,miscellaneous,3202,6400,0.6083853965614382
m1697.ply,miscellaneous,4073,7744,0.6452680592426615
m1683.ply,miscellaneous,3000,5896,0.7592119249719563
m1654.ply,miscellaneous,3937,6399,0.7056094291366108
m621.ply,miscellaneous,3079,6112,0.5295173663909295
m351.ply,miscellaneous,3400,6584,0.799377706365644
m1814.ply,miscellaneous,3589,7024,0.7854739585277506
m345.ply,miscellaneous,3543,6399,0.9145561415583122
m379.ply,miscellaneous,3198,6400,0.7885144291658893
m1784.ply,miscellaneous,2531,6400,1596255.2620032055
m741.ply,miscellaneous,3234,6399,0.836173073648387
m1785.ply,miscellaneous,2938,6399,1597517.3910909216
m378.ply,miscellaneous,3268,6400,0.7006521826763523
m344.ply,miscellaneous,3479,6400,0.7390738303498922
m350.ply,miscellaneous,3276,6400,0.8829061971627654
m620.ply,miscellaneous,3255,6400,0.5301900537924157
m622.ply,miscellaneous,3278,6399,0.47783571092281607
m1624.ply,miscellaneous,3184,6400,0.6400461331005483
m346.ply,miscellaneous,3270,6400,0.7329756242861142
m352.ply,miscellaneous,3381,6400,0.7955040457514548
m1803.ply,miscellaneous,3297,6399,0.6185810197596574
m1787.ply,miscellaneous,7057,6400,0.5231374696461104
m742.ply,miscellaneous,3202,6400,0.7176289312999979
m743.ply,miscellaneous,3202,6400,0.7106628953782843
m1786.ply,miscellaneous,3360,6400,0.5072421749297429
m1779.ply,miscellaneous,3296,6400,0.5485584879103695
m353.ply,miscellaneous,3202,6400,0.7581290330826032
m347.ply,miscellaneous,2799,6400,0.7834877745619266
m1625.ply,miscellaneous,3404,6399,0.6882866826840442
m623.ply,miscellaneous,3918,7680,0.5308508131920665
m1621.ply,miscellaneous,3238,6400,0.7388677696786209
m380.ply,miscellaneous,3414,6399,0.8943105583005616
m343.ply,miscellaneous,3346,6399,0.7802546994774284
m1812.ply,miscellaneous,3235,6399,0.7033004296505952
m357.ply,miscellaneous,3052,6144,0.7984589358598794
m1806.ply,miscellaneous,3467,6400,0.6570117136673146
m1755.ply,miscellaneous,3227,6399,0.7709333634618525
m1782.ply,miscellaneous,3271,6400,0.5112403213949404
m579.ply,miscellaneous,3296,6400,0.644632274226718
m747.ply,miscellaneous,3202,6400,0.7160838132728834
m746.ply,miscellaneous,3293,6400,0.7933553498643665
m578.ply,miscellaneous,3817,6400,0.5982640031445271
m1783.ply,miscellaneous,3112,4936,0.5553506618568221
m1754.ply,miscellaneous,3056,6400,0.7028333831881817
m356.ply,miscellaneous,3202,6400,0.7874796711161205
m1813.ply,miscellaneous,3247,6400,0.6659400524040253
m342.ply,miscellaneous,3511,6400,0.7975050911980613
m381.ply,miscellaneous,3119,6400,0.8325372705891148
m1620.ply,miscellaneous,2547,6398,0.7642137851547895
m618.ply,miscellaneous,3206,6400,0.456568790900428
m624.ply,miscellaneous,3208,6400,0.5924966158440167
m1622.ply,miscellaneous,3186,6400,0.8080063163321664
m368.ply,miscellaneous,3331,6399,0.8549263342593051
m1805.ply,miscellaneous,3331,6400,0.5929926058007802
m354.ply,miscellaneous,3417,6816,0.7233400094970757
m1811.ply,miscellaneous,2185,6400,0.8352414284850417
m340.ply,miscellaneous,3251,6399,0.8298154396839769
m1756.ply,miscellaneous,3216,6399,0.6038443491273384
m1781.ply,miscellaneous,3981,6400,0.5431131587761002
m744.ply,miscellaneous,3721,7442,0.7400931746848899
m745.ply,miscellaneous,3320,6640,0.7472698976737795
m1780.ply,miscellaneous,3880,6400,0.6825259851922717
m1757.ply,miscellaneous,3171,6400,0.7497742892147451
m341.ply,miscellaneous,3309,6400,0.7786542184647396
m355.ply,miscellaneous,3202,6400,0.730682986578275
m1804.ply,miscellaneous,3216,6400,0.6468130757495467
m369.ply,miscellaneous,3250,6399,0.7337816064840744
m1623.ply,miscellaneous,3441,6400,0.7647260328303395
m619.ply,miscellaneous,3246,6400,0.6221758236393072
m370.ply,miscellaneous,3305,6400,0.7095170351660277
m364.ply,miscellaneous,3827,7440,0.8422060877665467
m358.ply,miscellaneous,3278,6400,0.7076723449288822
m576.ply,miscellaneous,3979,6400,0.5633632430794644
m748.ply,miscellaneous,3206,6400,0.724660462520109
m749.ply,miscellaneous,3214,6400,0.7819327375107877
m577.ply,miscellaneous,4463,7552,0.6153596798093913
m359.ply,miscellaneous,3206,6400,0.8485975036536488
m365.ply,miscellaneous,3202,6400,0.7694290855241457
m371.ply,miscellaneous,3238,6399,0.8298598427391155
m617.ply,miscellaneous,3224,6400,0.613722197406617
m367.ply,miscellaneous,3810,7408,0.7861559743235559
m373.ply,miscellaneous,3214,6399,0.5744011754452469
m1759.ply,miscellaneous,3174,6400,0.7202463719166518
m575.ply,miscellaneous,3910,6399,0.6014640956396392
m574.ply,miscellaneous,3059,5248,0.7602711865881111
m1758.ply,miscellaneous,3054,6080,0.6131815820360286
m372.ply,miscellaneous,3194,6400,0.5746020968250168
m366.ply,miscellaneous,3000,5951,0.6886002937972749
m362.ply,miscellaneous,3205,6400,0.753203176590248
m376.ply,miscellaneous,3420,6400,0.8933706547688026
m377.ply,miscellaneous,3498,6399,0.7604903372791812
m363.ply,miscellaneous,3316,6399,0.7854300012944283
m349.ply,miscellaneous,3346,6400,0.8235740238977403
m375.ply,miscellaneous,3207,6400,0.5718449901025371
m361.ply,miscellaneous,3229,6398,0.7890624950725658
m1788.ply,miscellaneous,3236,6400,0.5315526771369978
m573.ply,miscellaneous,3230,6399,0.5304295357638448
m360.ply,miscellaneous,3202,6400,0.786002511594331
m374.ply,miscellaneous,3538,7080,0.5707404777663975
m348.ply,miscellaneous,3273,6400,0.7353214226296235
m1659.ply,miscellaneous,3638,6400,0.6773881472562703
m1665.ply,miscellaneous,3681,6399,0.6698767763976162
m1671.ply,miscellaneous,4095,7232,0.5948911570499016
m313.ply,miscellaneous,3310,6400,0.7503955227231447
m307.ply,miscellaneous,3365,6400,0.6345665804420633
m298.ply,miscellaneous,3038,5788,0.6893009939218298
m515.ply,miscellaneous,3210,6400,0.6666861162206934
m514.ply,miscellaneous,3334,6397,0.8045769489338093
m299.ply,miscellaneous,3295,6400,0.7533257197999621
m306.ply,miscellaneous,3390,6226,0.7443106149002311
m312.ply,miscellaneous,3275,6399,0.8633331380798177
m1670.ply,miscellaneous,3797,6399,0.681840734069432
m1664.ply,miscellaneous,3317,7792,0.6411780392577864
m1658.ply,miscellaneous,5540,6400,0.6368926927967861
m1672.ply,miscellaneous,3536,6400,0.4502068887873423
m304.ply,miscellaneous,3399,6399,0.7575460671407869
m310.ply,miscellaneous,3264,6399,0.8061818039789264
m338.ply,miscellaneous,3202,6400,0.6099312782848677
m516.ply,miscellaneous,3570,7040,0.7275198703234906
m517.ply,miscellaneous,3597,7168,0.6813883964471035
m339.ply,miscellaneous,3217,6399,0.5044872061702405
m311.ply,miscellaneous,3300,6468,0.9429202630069952
m305.ply,miscellaneous,3371,6399,0.6213575569785977
m1673.ply,miscellaneous,3539,6399,0.6353507315134448
m113.ply,miscellaneous,3677,6400,0.5866851787483208
m117.ply,miscellaneous,3335,6399,0.5661904577393387
m1677.ply,miscellaneous,3175,6399,0.5351144950108864
m1663.ply,miscellaneous,4855,7068,0.6467771857134493
m329.ply,miscellaneous,3202,6400,0.7680100142560131
m1688.ply,miscellaneous,3248,6424,0.6617418071242508
m301.ply,miscellaneous,3402,6399,0.6903016895659871
m315.ply,miscellaneous,3071,5949,0.6023568357725969
m314.ply,miscellaneous,3651,7055,0.7703691886196824
m300.ply,miscellaneous,3434,6616,0.8364940004970361
m1689.ply,miscellaneous,3204,6400,0.7118201828513778
m328.ply,miscellaneous,3202,6400,0.6706656825112401
m1662.ply,miscellaneous,4159,6398,0.6775300835101254
m1676.ply,miscellaneous,3214,6400,0.7285529770427537
m116.ply,miscellaneous,3668,6399,0.5937424502906591
m114.ply,miscellaneous,3410,6399,0.6098101433380329
m1660.ply,miscellaneous,3473,6399,0.6924948498116057
m1674.ply,miscellaneous,3211,6400,0.7399901758820653
m1648.ply,miscellaneous,5556,6400,0.6354100959448643
m316.ply,miscellaneous,3529,6668,0.7298633877232491
m302.ply,miscellaneous,3326,6399,0.7948622990502581
m289.ply,miscellaneous,3366,6399,0.8190973477840005
m288.ply,miscellaneous,3233,6399,0.7792304512186806
m303.ply,miscellaneous,3410,6399,0.6841047677286517
m317.ply,miscellaneous,3013,5760,0.7947673075719651
m1649.ply,miscellaneous,5459,6399,0.5286750447789503
m1675.ply,miscellaneous,3324,6399,0.7379565260656147
m1661.ply,miscellaneous,3786,6399,0.667400517954212
m115.ply,miscellaneous,3379,6400,0.7501898973101118
m859.ply,furniture,3398,6400,0.635945066858649
m871.ply,furniture,2759,6399,0.9969498973508705
m865.ply,furniture,3664,6400,0.6413948322294495
m939.ply,furniture,3296,6400,0.7420722836840018
m911.ply,furniture,3217,6399,0.7226369516114204
m910.ply,furniture,1813,6400,0.7792137616635996
m904.ply,furniture,3425,6399,0.6494294622876359
m938.ply,furniture,3185,6400,0.9942559703243412
m864.ply,furniture,3683,6496,0.5746281891409878
m870.ply,furniture,3203,6400,0.7213493013042909
m858.ply,furniture,3978,7168,0.5693527141153056
m866.ply,furniture,3623,6400,0.7177272130789046
m872.ply,furniture,3224,6400,0.617963960668274
m912.ply,furniture,3206,6400,0.7229280859514534
m906.ply,furniture,3221,6400,0.6505456396145842
m907.ply,furniture,3511,6400,0.6828447711818212
m913.ply,furniture,3210,6400,0.9522052782190926
m898.ply,furniture,3234,5568,0.6562226053525021
m873.ply,furniture,3313,6400,0.7288466237445465
m867.ply,furniture,3474,6912,0.5916727408224995
m863.ply,furniture,3286,5792,0.5997298252132782
m877.ply,furniture,3216,6400,0.7811715196334837
m888.ply,furniture,3203,6400,0.7208237372833043
m917.ply,furniture,3210,6400,0.7097329154981952
m903.ply,furniture,3315,6399,0.6305999704220863
m902.ply,furniture,3212,6400,0.6681219164664451
m889.ply,furniture,3062,6400,0.8264882661127695
m876.ply,furniture,3418,6399,0.8814052126873819
m862.ply,furniture,3234,6399,0.6889511501847791
m874.ply,furniture,3036,5632,0.6029068192890594
m860.ply,furniture,3215,6400,0.6697638444652301
m848.ply,furniture,3086,6399,0.6067085623042002
m900.ply,furniture,3234,5568,0.7504319076727617
m914.ply,furniture,3298,6400,0.5647809834967367
m928.ply,furniture,3411,6399,0.971209665337515
m929.ply,furniture,3391,6399,0.869085147749504
m915.ply,furniture,3212,6400,0.797911910783714
m901.ply,furniture,3211,6400,0.8299119492225469
m849.ply,furniture,3185,6400,0.6194168152434311
m861.ply,furniture,3236,6400,0.7171891207155849
m875.ply,furniture,3557,6400,0.5747441476880798
m812.ply,furniture,3515,6944,0.6412151743640041
m806.ply,furniture,3176,6400,0.538619084372784
m782.ply,furniture,3361,6400,0.5663248048131759
m796.ply,furniture,3245,6400,0.7424871835455917
m769.ply,furniture,3232,6400,0.650493231532764
m768.ply,furniture,3226,6400,0.796960233374554
m797.ply,furniture,3418,6876,0.6817605735330986
m783.ply,furniture,3596,7680,0.678377548239472
m807.ply,furniture,3212,6400,0.6087477715419484
m813.ply,furniture,3515,6944,0.6433228268155613
m839.ply,furniture,3206,6400,0.6410940721889088
m805.ply,furniture,3133,6400,0.7317205493860978
m811.ply,furniture,3515,6944,0.6431384845753805
m795.ply,furniture,3018,5984,0.6364405312441844
m959.ply,furniture,3362,6848,0.56275666328627
m781.ply,furniture,3484,6399,0.667657489886187
m780.ply,furniture,3954,7488,0.7529534793835552
m958.ply,furniture,3466,6912,0.6575456082553737
m794.ply,furniture,3346,6399,0.7156318309017184
m810.ply,furniture,3016,5976,0.5482854797171409
m804.ply,furniture,3337,6400,0.6849823937850615
m838.ply,furniture,3216,6400,0.5836483323548719
m800.ply,furniture,3270,6400,0.6950822443204461
m814.ply,furniture,3437,6399,0.6249986476363966
m828.ply,furniture,3224,6400,0.6120227903438681
m960.ply,furniture,3254,6400,0.5358145719298879
m948.ply,furniture,3278,6400,0.7042191686926174
m790.ply,furniture,3269,6400,0.8156630009117275
m784.ply,furniture,3206,6400,0.5401989975303432
m785.ply,furniture,3706,7152,0.8179552328808735
m791.ply,furniture,3234,6400,0.791235691667845
m949.ply,furniture,3212,6400,0.6298810927308299
m829.ply,furniture,3224,6400,0.5420136830549467
m815.ply,furniture,3436,6400,0.6267872356710822
m801.ply,furniture,3254,6400,0.6066635189575224
m817.ply,furniture,3224,6400,0.6177958432424071
m803.ply,furniture,3296,6399,0.6490303045730699
m787.ply,furniture,3244,6399,0.8478421690126057
m793.ply,furniture,3406,6272,0.7821050455606042
m778.ply,furniture,3201,6399,0.6977645569593118
m779.ply,furniture,3226,6400,0.5661654323366084
m792.ply,furniture,3222,6400,0.5758523773620299
m786.ply,furniture,3217,6400,0.803013933161971
m802.ply,furniture,3644,6400,0.7229410398830828
m816.ply,furniture,3433,6400,0.6367446722849057
m833.ply,furniture,3392,6399,0.5820722123064669
m827.ply,furniture,3222,6400,0.6310277008568876
m947.ply,furniture,3614,6400,0.6363025328799864
m953.ply,furniture,3328,6399,0.6217650845404442
m774.ply,furniture,3624,7168,0.7810765964099927
m775.ply,furniture,3249,6400,0.6166025361010812
m952.ply,furniture,3192,6399,0.7815335732879908
m946.ply,furniture,3597,6400,0.6161070319710792
m826.ply,furniture,3228,6400,0.6144315716101079
m832.ply,furniture,3679,6400,0.5681355376027255
m818.ply,furniture,3734,7680,0.7781638412517032
m824.ply,furniture,3316,6399,0.6017708862927925
m830.ply,furniture,3388,6720,0.5583182190199669
m950.ply,furniture,3390,6399,0.6643830221039744
m788.ply,furniture,3214,6400,0.731252697150903
m944.ply,furniture,3519,6400,0.6122872727625716
m777.ply,furniture,3832,7440,0.5330045741556518
m763.ply,furniture,3483,6400,0.8380145189274595
m776.ply,furniture,3701,7648,0.5432587042628348
m945.ply,furniture,3368,6399,0.6529790900500113
m789.ply,furniture,3247,6400,0.7419335274005314
m951.ply,furniture,3422,6400,0.6424366116065144
m831.ply,furniture,3204,6399,0.5884138404137704
m825.ply,furniture,3223,6400,0.5726314232858923
m819.ply,furniture,3536,6399,0.5541673521050973
m821.ply,furniture,3113,6400,0.5118897985047091
m835.ply,furniture,3332,6240,0.5823546736555383
m809.ply,furniture,3230,6400,0.45505234168802833
m955.ply,furniture,3243,6399,0.833031205157157
m941.ply,furniture,3171,6400,0.7638583841204604
m799.ply,furniture,3616,7156,0.6694102394649134
m772.ply,furniture,3235,6400,0.7889102146555744
m766.ply,furniture,2246,6400,0.6759529512789839
m767.ply,furniture,3306,6400,0.6571530870047645
m773.ply,furniture,3234,6400,0.8026973180465615
m798.ply,furniture,3378,6400,0.6856978097899114
m940.ply,furniture,3290,6400,0.7835518540186126
m954.ply,furniture,3312,6399,0.719368025912501
m808.ply,furniture,3028,5376,0.6665605436257723
m834.ply,furniture,3267,6399,0.586426672532793
m820.ply,furniture,3049,6400,0.6142919177655374
m836.ply,furniture,3284,6400,0.6169839160866354
m822.ply,furniture,3826,7624,0.6308587830262367
m942.ply,furniture,3248,6400,0.793586977432705
m956.ply,furniture,3249,6399,0.8087547416739829
m765.ply,furniture,3734,6904,0.7999030565623464
m771.ply,furniture,3235,6400,0.7970750695143685
m770.ply,furniture,3620,6400,0.6909718125493897
m764.ply,furniture,3992,7744,0.7942752985811192
m957.ply,furniture,3466,6912,0.6628480175601362
m943.ply,furniture,3674,6399,0.7749648709875703
m823.ply,furniture,3234,6400,0.6909428349026179
m837.ply,furniture,3457,6400,0.5844655981751348
m878.ply,furniture,3406,6400,0.9903941711754103
m850.ply,furniture,3206,6400,0.6400354057353576
m844.ply,furniture,3210,6400,0.6563550866320933
m893.ply,furniture,3278,6399,0.9623569353919598
m887.ply,furniture,3233,6400,0.7125086990197942
m918.ply,furniture,3977,7936,0.6537146262318809
m924.ply,furniture,3126,6399,0.77299990585158
m930.ply,furniture,3212,6400,0.7938054330752429
m931.ply,furniture,3211,6400,0.9328301266239003
m925.ply,furniture,3043,6400,0.8633922931614679
m886.ply,furniture,2187,6400,0.724262027583031
m892.ply,furniture,3243,6399,0.638034202289743
m845.ply,furniture,3281,6399,0.6489405855882807
m851.ply,furniture,3813,7680,0.6188667421710279
m879.ply,furniture,3162,6400,0.6300226760754047
m847.ply,furniture,3255,6399,0.6100426181392308
m853.ply,furniture,3121,6398,0.6496825312056528
m884.ply,furniture,3208,6400,0.7067928291192299
m890.ply,furniture,3218,6400,0.752117811511737
m933.ply,furniture,3205,6400,0.8168012623978859
m927.ply,furniture,3219,6400,0.7737267579125799
m932.ply,furniture,3220,6400,0.872879539393974
m891.ply,furniture,3210,6400,0.6477988320576776
m885.ply,furniture,3066,6400,0.6414933700547766
m852.ply,furniture,3126,6400,0.6073410860448777
m846.ply,furniture,3250,6400,0.5761173028335991
m842.ply,furniture,3604,6400,0.6138804491291042
m856.ply,furniture,3088,6144,0.6702038767001199
m881.ply,furniture,3245,6399,0.7546782020132372
m895.ply,furniture,3398,6400,0.6612104335154972
m936.ply,furniture,3207,6400,0.7735023367474961
m922.ply,furniture,3211,6398,0.8166210441286147
m923.ply,furniture,3218,6400,0.8507895270592802
m937.ply,furniture,3202,6400,0.8236707559488087
m894.ply,furniture,3398,6400,0.8004282619677464
m880.ply,furniture,3399,6400,0.6031620270966794
m857.ply,furniture,3228,6400,0.6296178200925813
m843.ply,furniture,3483,6400,0.6323716477310003
m855.ply,furniture,3467,6399,0.6755540415958077
m841.ply,furniture,3202,6400,0.6635994681418798
m869.ply,furniture,3552,6399,0.5637439309525053
m896.ply,furniture,3522,6399,0.8659726281326667
m882.ply,furniture,3326,6400,0.649871436653927
m921.ply,furniture,3295,6399,0.8931464938158747
m935.ply,furniture,3159,6399,0.9319578614866912
m909.ply,furniture,3314,6400,0.7494350004869716
m908.ply,furniture,3234,5568,0.6562226053525021
m934.ply,furniture,3210,6400,0.8826021851693905
m920.ply,furniture,3366,6399,0.9180694797400857
m883.ply,furniture,3210,6400,0.994817999827725
m897.ply,furniture,3444,6400,0.6468304961351626
m868.ply,furniture,3199,6400,0.555249030597081
m840.ply,furniture,2539,6400,0.797388827315567
m854.ply,furniture,2810,6400,0.7119069642094998
m130.ply,animal,3817,7460,0.5584995345089013
m124.ply,animal,3326,6400,0.5629097855411812
m118.ply,animal,3286,6399,0.5574315754940583
m66.ply,animal,3143,6398,0.7120796674808948
m72.ply,animal,3282,6399,0.593707884069152
m99.ply,animal,3206,6400,0.5700540359055495
m246.ply,animal,3564,6400,0.6970526575043249
m252.ply,animal,3260,6400,0.7382964828414063
m253.ply,animal,3321,6399,0.6718456414584405
m98.ply,animal,3229,6400,0.6111945294586552
m247.ply,animal,2366,6399,0.8169189601941318
m73.ply,animal,3206,6400,0.6396789260358741
m67.ply,animal,3202,6400,0.5598178376693513
m119.ply,animal,3297,6399,0.565702402890331
m125.ply,animal,3200,6400,0.5278172432607454
m131.ply,animal,3984,6400,0.5700829765804242
m127.ply,animal,3172,7184,0.5559866189800085
m133.ply,animal,3454,6400,0.5457029575007848
m59.ply,animal,161,6400,0.5149281840291137
m71.ply,animal,3202,6400,0.5659339712486884
m65.ply,animal,3936,7720,0.6794765034051642
m251.ply,animal,3204,6400,0.6664712626290175
m245.ply,animal,3604,6399,0.7322318589767222
m279.ply,animal,3213,6400,0.7378613446218921
m278.ply,animal,3284,6400,0.6867008800107929
m244.ply,animal,3492,6400,0.7230786319756576
m250.ply,animal,3299,6400,0.6468227200494043
m64.ply,animal,3625,7104,0.5282725570892992
