mesh_name,category,n_vertices,n_faces,d_centroid_origin
m984.ply,plant,849,982,0.8671035390029576
m990.ply,plant,491,644,0.7618482865269337
m991.ply,plant,4867,6370,0.8683967407380788
m1001.ply,plant,11431,16584,0.6208708011607713
m1015.ply,plant,1325,2111,0.5572090490026571
m1029.ply,plant,316,548,0.8191879068656733
m1003.ply,plant,8453,10544,0.8544863645346215
m1017.ply,plant,13287,20016,0.5585084772471832
m978.ply,plant,3411,3966,0.8031691605140255
m993.ply,plant,218,320,0.4421826506961557
m987.ply,plant,850,982,0.8450882843767464
m986.ply,plant,6656,13512,0.8598161559599893
m992.ply,plant,491,644,0.750853886893538
m979.ply,plant,1236,1070,0.6944869298396131
m1016.ply,plant,5305,7909,0.7008418191936217
m1002.ply,plant,8260,10184,0.8446658650956419
m1006.ply,plant,16333,25760,0.7764784011897156
m1012.ply,plant,2950,4292,0.7352847162863956
m969.ply,plant,9748,4697,0.7907660014671958
m996.ply,plant,623,1129,0.6804537550303239
m982.ply,plant,332,600,0.6228093064464667
m983.ply,plant,70,74,0.9732322965127
m997.ply,plant,695,723,0.7630325261110884
m968.ply,plant,9018,11712,0.6911790668609693
m1013.ply,plant,6365,7424,0.8332529157399338
m1007.ply,plant,7930,8864,0.7715977889502987
m1011.ply,plant,7529,10680,0.7425584231803279
m1005.ply,plant,17830,19610,0.570091601645626
m1039.ply,plant,4259,7625,0.512505225193729
m981.ply,plant,927,2200,0.688730291661282
m995.ply,plant,7248,8448,0.6657283773237211
m994.ply,plant,395,454,0.7454856697286826
m980.ply,plant,8937,16007,0.7820348506386595
m1038.ply,plant,6510,12368,0.5817670416246558
m1004.ply,plant,13240,17357,0.7808975151217251
m1010.ply,plant,6257,7196,0.7409749659661351
m1077.ply,plant,832,1471,0.7331055147863825
m1063.ply,plant,470,932,0.8348701805554055
m1088.ply,plant,29100,41005,0.6404019307565598
m1089.ply,plant,170,264,0.8442621838107176
m1062.ply,plant,334,692,0.763360351624668
m1076.ply,plant,17880,15303,0.7526334742088344
m1048.ply,plant,45499,43530,0.8747870961185931
m1060.ply,plant,570,940,0.6245565400798562
m1074.ply,plant,4806,4806,0.7216757393832374
m1075.ply,plant,574,1132,0.38147916986537095
m1061.ply,plant,1078,1956,0.8867720002801295
m1049.ply,plant,19248,10668,0.7188989346194038
m1065.ply,plant,3007,1610,0.7975907014969483
m1071.ply,plant,1086,1812,0.8176467258893554
m1059.ply,plant,1058,1916,0.7542733707058066
m1058.ply,plant,1086,1972,0.8160755718047071
m1070.ply,plant,1194,1134,0.6094217440075947
m1064.ply,plant,2681,1800,0.6711811725896402
m1072.ply,plant,1356,1296,0.7012629480931413
m1066.ply,plant,1904,2042,0.7002647312663279
m1098.ply,plant,3439,3701,0.9561381607894598
m1067.ply,plant,1058,1756,0.7229243719980628
m1073.ply,plant,8197,10218,0.7703062117809315
m1678.ply,miscellaneous,628,1022,0.7180584275363109
m1644.ply,miscellaneous,653,1201,0.5063538520712959
m1650.ply,miscellaneous,5135,5327,0.7209757687529011
m332.ply,miscellaneous,1198,2392,0.8024005308803075
m326.ply,miscellaneous,1521,2828,0.5710809452189889
m1687.ply,miscellaneous,237,393,0.7340011680090202
m1693.ply,miscellaneous,531,879,0.5825889569341639
m285.ply,miscellaneous,11162,22403,0.9055448787353271
m291.ply,miscellaneous,1831,3540,0.6207792469799912
m520.ply,miscellaneous,150,272,0.6927587313902361
m736.ply,miscellaneous,504,972,0.7189198794673489
m290.ply,miscellaneous,790,1420,0.79820724329463
m284.ply,miscellaneous,18386,36758,0.7927889306992538
m1692.ply,miscellaneous,898,1502,0.6269019232086536
m1686.ply,miscellaneous,2474,4860,0.7083392007419868
m327.ply,miscellaneous,386,768,0.722468741209727
m333.ply,miscellaneous,1023,2043,0.693909701699313
m1651.ply,miscellaneous,1273,1337,0.6863912620328911
m1645.ply,miscellaneous,861,1734,0.5400433742887345
m1679.ply,miscellaneous,417,786,0.6910513263324355
m1653.ply,miscellaneous,26064,35805,0.5934973085591607
m1647.ply,miscellaneous,5138,9152,0.5809270961901084
m325.ply,miscellaneous,1546,2878,0.6013832459620603
m331.ply,miscellaneous,421,837,0.5863948368863909
m1690.ply,miscellaneous,258,422,0.566349837910242
m319.ply,miscellaneous,2342,4374,0.852974636154262
m1684.ply,miscellaneous,44,76,0.8225363245446669
m292.ply,miscellaneous,430,808,0.6371073141158785
m286.ply,miscellaneous,4004,8066,0.7297350681446264
m735.ply,miscellaneous,720,1400,0.7100567293958102
m734.ply,miscellaneous,1396,1816,0.7116576411574014
m287.ply,miscellaneous,32622,65035,0.7122685618301052
m293.ply,miscellaneous,941,1794,0.7533791668052099
m1685.ply,miscellaneous,760,1344,0.8104820566817038
m318.ply,miscellaneous,2278,4356,0.70999332804757
m1691.ply,miscellaneous,2628,5232,0.6625956431686759
m330.ply,miscellaneous,799,1710,0.628368954839554
m324.ply,miscellaneous,25001,49998,0.5633077723120428
m1646.ply,miscellaneous,6529,10335,0.677400062766501
m1652.ply,miscellaneous,2273,3112,0.6777625112064849
m1656.ply,miscellaneous,9894,17091,0.7370473854181839
m1642.ply,miscellaneous,238,360,0.6321130987372712
m1695.ply,miscellaneous,1718,3384,0.6170159909940871
m1681.ply,miscellaneous,6540,13032,0.6865011451789584
m308.ply,miscellaneous,2307,4452,0.7597145454778123
m320.ply,miscellaneous,794,1447,0.6893009922321957
m334.ply,miscellaneous,114,204,0.6300622553488853
m297.ply,miscellaneous,786,1406,0.6844650626262623
m283.ply,miscellaneous,17533,35414,0.9037920905666073
m296.ply,miscellaneous,800,1458,0.6850423401934084
m335.ply,miscellaneous,7929,15855,0.7433283737019197
m321.ply,miscellaneous,7013,13338,0.6602105805546343
m309.ply,miscellaneous,2017,3961,0.7224301541084029
m1680.ply,miscellaneous,360,708,0.6330847039851807
m1694.ply,miscellaneous,560,1104,0.6094192588890166
m1643.ply,miscellaneous,1800,3544,0.5326194715609435
m1657.ply,miscellaneous,1292,2136,0.6481548782174421
m1655.ply,miscellaneous,14710,16111,0.6259907941248148
m1682.ply,miscellaneous,4492,8804,0.7700820341035992
m1696.ply,miscellaneous,2449,5010,0.6414509425638333
m337.ply,miscellaneous,1925,3846,0.5023470286856656
m294.ply,miscellaneous,939,1790,0.788846594435018
m519.ply,miscellaneous,134,264,0.7953129024860203
m733.ply,miscellaneous,644,1296,0.7364731139807695
m518.ply,miscellaneous,1132,2220,0.7732062349746941
m295.ply,miscellaneous,472,896,0.6574770721920682
m322.ply,miscellaneous,786,1406,0.6844650626262623
m336.ply,miscellaneous,1557,3110,0.6083853976242913
m1697.ply,miscellaneous,293,484,0.6452680553459235
m1683.ply,miscellaneous,3000,5896,0.7592119168107889
m1654.ply,miscellaneous,5535,9290,0.7056624743248556
m621.ply,miscellaneous,778,1528,0.5295173543716176
m351.ply,miscellaneous,881,1646,0.7993777075910703
m1814.ply,miscellaneous,944,1756,0.785473955373151
m345.ply,miscellaneous,2687,4801,0.9145578042225492
m379.ply,miscellaneous,621,1246,0.7888014251505787
m1784.ply,miscellaneous,2641,7017,1596378.7894187858
m741.ply,miscellaneous,722,1422,0.8361400014926956
m1785.ply,miscellaneous,2271,4556,1597508.2129295983
m378.ply,miscellaneous,7172,14208,0.701247558468009
m344.ply,miscellaneous,1988,3564,0.7390966256169813
m350.ply,miscellaneous,2034,3946,0.8829061977423105
m620.ply,miscellaneous,5584,11058,0.5313420662922069
m622.ply,miscellaneous,54,88,0.4752551569173292
m346.ply,miscellaneous,484,919,0.7329057537566024
m352.ply,miscellaneous,664,1197,0.7953106354113996
m1803.ply,miscellaneous,670,1209,0.6184325700903297
m1787.ply,miscellaneous,28696,29792,0.527177094835483
m742.ply,miscellaneous,256,508,0.716082520460639
m743.ply,miscellaneous,512,1020,0.7103870437200447
m1786.ply,miscellaneous,11059,21830,0.5077852533616409
m1779.ply,miscellaneous,2448,4704,0.5485584921962329
m353.ply,miscellaneous,7896,15788,0.7581486932217097
m347.ply,miscellaneous,906,2070,0.7694926349801234
m1625.ply,miscellaneous,672,1027,0.6989617050745999
m623.ply,miscellaneous,68,120,0.5308508050905273
m1621.ply,miscellaneous,400,724,0.7388615264626011
m380.ply,miscellaneous,702,1243,0.8943105612590124
m343.ply,miscellaneous,1982,3747,0.7802535867160415
m1812.ply,miscellaneous,731,1430,0.7051262727542209
m357.ply,miscellaneous,193,384,0.7984589356295769
m1806.ply,miscellaneous,143,190,0.6570175347322659
m1782.ply,miscellaneous,4891,9617,0.5116060878548063
m579.ply,miscellaneous,384,576,0.6445679902795558
m747.ply,miscellaneous,128,252,0.7126807666175876
m746.ply,miscellaneous,80,128,0.7921212285804495
m578.ply,miscellaneous,714,1010,0.5983701821763541
m1783.ply,miscellaneous,936,1234,0.5553506511590529
m1754.ply,miscellaneous,288,564,0.702764188436448
m356.ply,miscellaneous,692,1380,0.7874464250713128
m1813.ply,miscellaneous,773,1472,0.6664466088342279
m342.ply,miscellaneous,1543,2688,0.7975423442455535
m381.ply,miscellaneous,10952,22104,0.8324277570589377
m1620.ply,miscellaneous,301,888,0.765657409879229
m618.ply,miscellaneous,1622,3232,0.4565684741748721
m624.ply,miscellaneous,46,76,0.5952099080729648
m1622.ply,miscellaneous,1054,2130,0.8079839178777161
m368.ply,miscellaneous,2991,5728,0.8549686782805844
m1805.ply,miscellaneous,1336,2450,0.5926883559265615
m354.ply,miscellaneous,216,426,0.7233400086583457
m1811.ply,miscellaneous,453,1358,0.8394223658425781
m340.ply,miscellaneous,1426,2790,0.829815440942833
m1756.ply,miscellaneous,394,758,0.5953459790967839
m1781.ply,miscellaneous,15740,24713,0.5431349249146578
m744.ply,miscellaneous,3721,7442,0.7400931735448198
m745.ply,miscellaneous,830,1660,0.7472698945273977
m1780.ply,miscellaneous,14944,23394,0.6820652346242028
m1757.ply,miscellaneous,564,1118,0.7602001733338566
m341.ply,miscellaneous,1884,3604,0.7786542179812665
m355.ply,miscellaneous,17358,34712,0.7307452979522873
m1804.ply,miscellaneous,400,778,0.6421474119394194
m369.ply,miscellaneous,9843,19492,0.7339665661666884
m1623.ply,miscellaneous,21006,40348,0.765575577909982
m619.ply,miscellaneous,361,696,0.6221613151606331
m370.ply,miscellaneous,5641,10543,0.7101271704925971
m364.ply,miscellaneous,263,465,0.842206089512894
m358.ply,miscellaneous,1173,2260,0.707672344713431
m576.ply,miscellaneous,234,154,0.5633632333379972
m748.ply,miscellaneous,1247,2490,0.7246601687725142
m749.ply,miscellaneous,160,315,0.7813849153373839
m577.ply,miscellaneous,172,118,0.6153596740107102
m359.ply,miscellaneous,314,615,0.8485974998175524
m365.ply,miscellaneous,17666,35328,0.7692963258381448
m371.ply,miscellaneous,30743,61334,0.8298529651343093
m617.ply,miscellaneous,4440,8828,0.6138643992693035
m367.ply,miscellaneous,977,1852,0.7861559737913787
m373.ply,miscellaneous,1594,3166,0.5744011768711363
m1759.ply,miscellaneous,424,840,0.7328725953964166
m575.ply,miscellaneous,192,130,0.6014419103711203
m574.ply,miscellaneous,112,82,0.7602711821285263
m1758.ply,miscellaneous,774,1520,0.6131815800286413
m372.ply,miscellaneous,711,1419,0.57459176166126
m366.ply,miscellaneous,3000,5951,0.6886002886277439
m362.ply,miscellaneous,186,360,0.7554615526721059
m376.ply,miscellaneous,698,1243,0.8933357485359409
m377.ply,miscellaneous,1306,2294,0.7604903362366668
m363.ply,miscellaneous,1884,3604,0.7854300012155496
m349.ply,miscellaneous,26749,51893,0.8241774924737517
m375.ply,miscellaneous,711,1417,0.5717297008356336
m361.ply,miscellaneous,295,557,0.7890281878236256
m1788.ply,miscellaneous,494,916,0.5317422575837635
m573.ply,miscellaneous,1247,2472,0.5342023189713004
m360.ply,miscellaneous,270,536,0.7860025128871138
m374.ply,miscellaneous,886,1770,0.5707404776506627
m348.ply,miscellaneous,9148,18008,0.7355885612732505
m1659.ply,miscellaneous,5780,10712,0.6773940906051129
m1665.ply,miscellaneous,7089,13409,0.6630711100542017
m1671.ply,miscellaneous,119,113,0.594891148945085
m313.ply,miscellaneous,2551,4920,0.7503955218950594
m307.ply,miscellaneous,1581,2955,0.6345665786574368
m298.ply,miscellaneous,794,1447,0.6893009922321957
m515.ply,miscellaneous,94,168,0.6666861232715946
m514.ply,miscellaneous,49,59,0.8022237920230403
m306.ply,miscellaneous,3390,6226,0.7443106152062215
m312.ply,miscellaneous,2085,4052,0.863333135277339
m1670.ply,miscellaneous,221,217,0.68180883794637
m1664.ply,miscellaneous,1049,1948,0.6411780527306057
m1658.ply,miscellaneous,16857,16061,0.6371422893871755
m1672.ply,miscellaneous,231,299,0.4417742767718635
m304.ply,miscellaneous,19324,37922,0.7568536520870482
m310.ply,miscellaneous,2045,3984,0.806181802148055
m338.ply,miscellaneous,1547,3090,0.60993127799104
m516.ply,miscellaneous,70,110,0.7275198613035956
m517.ply,miscellaneous,70,112,0.6813883872152133
m339.ply,miscellaneous,2248,4466,0.504487204249386
m311.ply,miscellaneous,3300,6468,0.9429202632744417
m305.ply,miscellaneous,1174,2158,0.62135755558652
m1673.ply,miscellaneous,80,86,0.6353271927607893
m113.ply,miscellaneous,6100,11092,0.5881439363908211
m117.ply,miscellaneous,2284,4316,0.5661903190624752
m1677.ply,miscellaneous,152,290,0.5298575291472695
m1663.ply,miscellaneous,1636,1767,0.6467771847073274
m329.ply,miscellaneous,6191,12378,0.7680055345347332
m1688.ply,miscellaneous,3248,6424,0.6617418093764178
m301.ply,miscellaneous,17526,34333,0.6912962744257523
m315.ply,miscellaneous,3071,5949,0.6023568303561823
m314.ply,miscellaneous,3651,7055,0.7703691901248847
m300.ply,miscellaneous,889,1654,0.8364940001704427
m1689.ply,miscellaneous,316,624,0.7103845568279687
m328.ply,miscellaneous,6038,12072,0.6706848564439252
m1662.ply,miscellaneous,9201,17394,0.677106979068337
m1676.ply,miscellaneous,4031,8034,0.7285540397910911
m116.ply,miscellaneous,26926,51956,0.5977305517586231
m114.ply,miscellaneous,2910,5418,0.6112531233434866
m1660.ply,miscellaneous,2341,4217,0.6858452281590426
m1674.ply,miscellaneous,50,78,0.7385190603276981
m1648.ply,miscellaneous,6615,7853,0.6354732587382267
m316.ply,miscellaneous,3529,6668,0.7298633884878027
m302.ply,miscellaneous,2081,3972,0.7948623002333572
m289.ply,miscellaneous,2749,5218,0.8190969338579962
m288.ply,miscellaneous,618,1208,0.7792304503463897
m317.ply,miscellaneous,787,1440,0.7947673068131905
m1649.ply,miscellaneous,3153,3119,0.5388320062609304
m1675.ply,miscellaneous,40,52,0.737956517475085
m1661.ply,miscellaneous,1335,2022,0.6674144935046687
m115.ply,miscellaneous,2873,5399,0.7507357898436324
m859.ply,furniture,2556,4716,0.6360726994279138
m871.ply,furniture,60,184,0.9969498953051036
m865.ply,furniture,253,318,0.6413919334888475
m939.ply,furniture,398,604,0.741974957797411
m905.ply,furniture,48,68,1.0435303938317053
m911.ply,furniture,44,62,0.7209424714102626
m910.ply,furniture,352,1136,0.7792302534843644
m904.ply,furniture,128,152,0.649100283372398
m938.ply,furniture,422,840,0.996600045203961
m864.ply,furniture,320,406,0.5746281790766906
m870.ply,furniture,48,92,0.6971470293289446
m858.ply,furniture,48,28,0.5693527026369509
m866.ply,furniture,219,274,0.7182385527375607
m872.ply,furniture,2229,4413,0.6425867655104175
m899.ply,furniture,288,348,1.0912137242132058
m912.ply,furniture,36,60,0.7216484056295311
m906.ply,furniture,178,312,0.6507996946979802
m907.ply,furniture,158,214,0.679230347983659
m913.ply,furniture,104,188,0.9526443780500821
m898.ply,furniture,288,348,0.6562226045518812
m873.ply,furniture,677,1206,0.7288791436411368
m867.ply,furniture,72,108,0.5916727423088236
m863.ply,furniture,286,362,0.5997298299714728
m877.ply,furniture,56,84,0.7794288777887217
m888.ply,furniture,36,60,0.7202823698230386
m917.ply,furniture,96,172,0.7090718289664418
m903.ply,furniture,40,60,0.6206227448425874
m902.ply,furniture,198,372,0.6673648498975454
m916.ply,furniture,40,60,1.0026349045443583
m889.ply,furniture,495,1018,0.728229324563038
m876.ply,furniture,44,52,0.8804246158485929
m862.ply,furniture,544,1024,0.6827486150653705
m874.ply,furniture,68,88,0.6029068080144303
m860.ply,furniture,56,84,0.6697952395445026
m848.ply,furniture,342,680,0.6077130021072689
m900.ply,furniture,288,348,0.7504318858214407
m914.ply,furniture,576,956,0.5908427281084595
m928.ply,furniture,463,752,0.9763035887651778
m929.ply,furniture,444,752,0.8707815360783356
m915.ply,furniture,40,60,0.7976942185428881
m901.ply,furniture,190,360,0.8294554350093297
m849.ply,furniture,128,192,0.6157937459433006
m861.ply,furniture,150,232,0.7159181491908307
m875.ply,furniture,528,744,0.5746429103534171
m812.ply,furniture,257,434,0.6412151732129712
m806.ply,furniture,472,912,0.538711256607193
m782.ply,furniture,40,46,0.5791751635481622
m796.ply,furniture,12172,24253,0.7421687565110513
m769.ply,furniture,380,704,0.6504902271682537
m768.ply,furniture,603,1158,0.7959616608801424
m797.ply,furniture,867,1719,0.6817605708881107
m783.ply,furniture,66,120,0.6783775455635382
m807.ply,furniture,104,184,0.6084800770055654
m813.ply,furniture,257,434,0.6433228247409851
m839.ply,furniture,540,1064,0.6410880431994619
m805.ply,furniture,149,290,0.7297779013166924
m811.ply,furniture,257,434,0.6431384846591512
m795.ply,furniture,3018,5984,0.6364405348783041
m959.ply,furniture,863,1712,0.562756667765102
m781.ply,furniture,352,508,0.6676078702862821
m780.ply,furniture,312,468,0.7529534916366835
m958.ply,furniture,64,108,0.6575456006061933
m794.ply,furniture,678,1232,0.715466884225917
m810.ply,furniture,775,1494,0.5482854646596731
m804.ply,furniture,326,552,0.6849824010805718
m838.ply,furniture,2162,4292,0.5836483322426493
m800.ply,furniture,116,190,0.6950822416559044
m814.ply,furniture,341,546,0.6249986501522968
m828.ply,furniture,713,1378,0.6120914354928819
m960.ply,furniture,1818,3528,0.5358145742486411
m948.ply,furniture,4597,9038,0.7042327062896312
m790.ply,furniture,2912,5694,0.8156629910446193
m784.ply,furniture,24,36,0.5397897564819292
m785.ply,furniture,960,1788,0.817955233155663
m791.ply,furniture,2288,4508,0.790701407552383
m949.ply,furniture,706,1388,0.6294108015560319
m829.ply,furniture,540,1032,0.5421101844278008
m815.ply,furniture,341,546,0.6267872373691848
m801.ply,furniture,8188,16268,0.6066947153644342
m817.ply,furniture,368,688,0.6176855370459
m803.ply,furniture,1318,2481,0.6490922870115754
m787.ply,furniture,1373,2678,0.8499544075314316
m793.ply,furniture,81,98,0.7821050429929076
m778.ply,furniture,46,90,0.6952527641828604
m779.ply,furniture,660,1268,0.5655416546289754
m792.ply,furniture,2413,4782,0.5767888948073595
m786.ply,furniture,641,1246,0.8025228652889624
m802.ply,furniture,178,206,0.7229512650849118
m816.ply,furniture,341,546,0.6367345430641885
m833.ply,furniture,350,550,0.5820722106065106
m827.ply,furniture,88,132,0.6312925859622618
m947.ply,furniture,441,584,0.6363025296419461
m953.ply,furniture,195,334,0.6218254115296906
m774.ply,furniture,264,448,0.7810765882450387
m775.ply,furniture,545,961,0.6158379285961025
m952.ply,furniture,308,580,0.7815303665743234
m946.ply,furniture,449,644,0.6149222021654159
m826.ply,furniture,600,1144,0.6144555007530436
m832.ply,furniture,1966,3398,0.5693637035052865
m818.ply,furniture,76,120,0.7781638423837226
m824.ply,furniture,678,1266,0.602005040062403
m830.ply,furniture,238,420,0.5583182255790448
m950.ply,furniture,437,724,0.6643399175003103
m788.ply,furniture,320,612,0.730986127748215
m944.ply,furniture,137,164,0.6122792318012793
m777.ply,furniture,1045,1860,0.5330045508271566
m763.ply,furniture,116,136,0.8374527599698446
m776.ply,furniture,869,1912,0.543258717944876
m945.ply,furniture,8112,15659,0.6530398185001999
m789.ply,furniture,2446,4808,0.7419335227980003
m951.ply,furniture,363,572,0.6424366074946188
m831.ply,furniture,448,900,0.5916863983681655
m825.ply,furniture,319,598,0.5726301185889201
m819.ply,furniture,398,664,0.5541657491029327
m821.ply,furniture,349,680,0.5121334519392766
m835.ply,furniture,257,390,0.5823546713098071
m809.ply,furniture,120,180,0.45296686102466477
m955.ply,furniture,136,206,0.8330228851982557
m941.ply,furniture,408,824,0.763802242837175
m799.ply,furniture,938,1789,0.6694102393990768
m772.ply,furniture,136,204,0.78891152965979
m766.ply,furniture,441,1220,0.6796387247196531
m767.ply,furniture,2695,5188,0.6571541399013272
m773.ply,furniture,136,204,0.8025055197765787
m798.ply,furniture,369,599,0.6820320359082698
m940.ply,furniture,416,652,0.7835518517370659
m954.ply,furniture,146,254,0.7192596017072813
m808.ply,furniture,842,1344,0.6665605405080748
m834.ply,furniture,164,280,0.586270497326861
m820.ply,furniture,132,208,0.6137619492815516
m836.ply,furniture,28,44,0.6040137270650026
m822.ply,furniture,967,1906,0.630858785270247
m942.ply,furniture,200,300,0.7933168744577306
m956.ply,furniture,136,206,0.8082898656248366
m765.ply,furniture,1005,1726,0.79990304466097
m771.ply,furniture,136,204,0.7959731248849732
m770.ply,furniture,464,556,0.6697186020940417
m764.ply,furniture,72,121,0.7942753036073111
m957.ply,furniture,64,108,0.6628480185528615
m943.ply,furniture,232,258,0.7741514704695375
m823.ply,furniture,440,812,0.6909674431354932
m837.ply,furniture,15963,31054,0.5844365435771739
m878.ply,furniture,320,534,0.9903941518110858
m850.ply,furniture,184,300,0.6397244835818557
m844.ply,furniture,200,324,0.6552134994298677
m893.ply,furniture,184,292,0.9624524282890293
m887.ply,furniture,340,616,0.7127586646282449
m918.ply,furniture,78,124,0.6537146269062808
m924.ply,furniture,215,408,0.7752104085071637
m930.ply,furniture,501,978,0.7924015998228001
m931.ply,furniture,54,88,0.9200795555155308
m925.ply,furniture,216,408,0.8836633882859011
m919.ply,furniture,78,124,1.0558657085874752
m886.ply,furniture,750,2432,0.7242620182763717
m892.ply,furniture,174,288,0.6483103972416329
m845.ply,furniture,60,88,0.6488942456251389
m851.ply,furniture,68,120,0.6188667261937726
m879.ply,furniture,276,556,0.6300175343204873
m847.ply,furniture,158,244,0.6095589910661904
m853.ply,furniture,100,228,0.6488180252164766
m884.ply,furniture,274,532,0.7065277215881843
m890.ply,furniture,508,979,0.7517219822780637
m933.ply,furniture,55,100,0.8168012707124583
m927.ply,furniture,201,366,0.7733874429643098
m926.ply,furniture,218,408,1.010581772313943
m932.ply,furniture,10835,20594,0.8727939724511873
m891.ply,furniture,190,360,0.6473552569367675
m885.ply,furniture,232,408,0.6418354884831045
m852.ply,furniture,104,228,0.6073410749165487
m846.ply,furniture,1101,2098,0.5828059202569178
m842.ply,furniture,1357,2263,0.6139036196814903
m856.ply,furniture,64,96,0.6702038724059716
m881.ply,furniture,60,86,0.7561216589258276
m895.ply,furniture,80,100,0.6612104343088958
m936.ply,furniture,46,76,0.7735023420667767
m922.ply,furniture,54,88,0.8162501847462871
m923.ply,furniture,201,366,0.8507446831240394
m937.ply,furniture,72,140,0.8238156082537601
m894.ply,furniture,80,100,0.8004282670467984
m880.ply,furniture,44,52,0.6010925220403862
m857.ply,furniture,112,168,0.6285929673908162
m843.ply,furniture,8085,15128,0.6325226581859612
m855.ply,furniture,46,44,0.6748632937115661
m841.ply,furniture,36,68,0.6658863708306244
m869.ply,furniture,2256,4261,0.5648129918084268
m896.ply,furniture,144,160,0.8724093902241512
m882.ply,furniture,598,1072,0.6550683969455162
m921.ply,furniture,1921,3680,0.8279137610480419
m935.ply,furniture,128,241,0.9321890666562346
m909.ply,furniture,1586,3048,0.7287935990947756
m908.ply,furniture,288,348,0.6562226045518812
m934.ply,furniture,148,276,0.881371060886833
m920.ply,furniture,426,736,0.9196827852752723
m883.ply,furniture,96,172,0.9945818965627153
m897.ply,furniture,128,152,0.6468305004716935
m868.ply,furniture,112,180,0.5563813827377005
m840.ply,furniture,94,180,0.798549993848729
m854.ply,furniture,96,204,0.7118894482115109
m130.ply,animal,1025,1865,0.5584995349131712
m124.ply,animal,473,862,0.562909786367803
m118.ply,animal,472,888,0.5567262187103562
m66.ply,animal,4116,8198,0.7120235402777234
m72.ply,animal,331,590,0.5937598404683762
m99.ply,animal,1450,2888,0.5700583313791571
m246.ply,animal,583,886,0.6970216857926703
m252.ply,animal,9698,19304,0.7387843654118872
m253.ply,animal,11806,23197,0.6725505423271626
m98.ply,animal,4195,8236,0.6115930822462013
m247.ply,animal,18472,51119,0.8618321743473124
m73.ply,animal,285,564,0.6396789239958344
m67.ply,animal,14000,27996,0.559824053352519
m119.ply,animal,450,837,0.5657024010816337
m125.ply,animal,1250,2500,0.5278172445659867
m131.ply,animal,2012,3012,0.5700829728960886
m127.ply,animal,756,1796,0.5559866168178844
m133.ply,animal,2344,4253,0.5457029534908074
m59.ply,animal,44,1680,0.5154163926773697
m71.ply,animal,420,836,0.5662742298597114
m65.ply,animal,1004,1930,0.6794765010977989
m251.ply,animal,8077,16126,0.666384464419796
m245.ply,animal,574,862,0.7322130842688926
m279.ply,animal,275,524,0.7378613376996296
m278.ply,animal,359,646,0.6866860728358302
m244.ply,animal,540,842,0.7230577281910812
m250.ply,animal,10589,20349,0.6471923114738942
m64.ply,animal,247,444,0.5282725566203906
m70.ply,animal,320,560,0.5901224123592608
m58.ply,animal,477,950,0.6670791502231718
m132.ply,animal,2537,4049,0.5577047590703731
m126.ply,animal,577,1018,0.5784578459036787
m122.ply,animal,443,830,0.5670725916418962
m136.ply,animal,469,869,0.5259383532485978
m74.ply,animal,162,336,0.6303837776687503
m60.ply,animal,1606,3208,0.6118511980361704
m48.ply,animal,427,824,0.6336585597187582
m268.ply,animal,252,484,0.6442571290252229
m254.ply,animal,16082,31221,0.671857201005717
m240.ply,animal,716,1352,0.7245533856453581
m241.ply,animal,589,874,0.6388898845507192
m255.ply,animal,16858,35327,0.7462848802329038
m269.ply,animal,16996,33988,0.6423975894281064
m282.ply,animal,1848,3587,0.7320761457590109
m49.ply,animal,2324,4372,0.7001946314631335
m61.ply,animal,216,338,0.6510426250973137
m75.ply,animal,298,512,0.6232445682180185
m137.ply,animal,1636,3254,0.5833123009777834
m123.ply,animal,474,890,0.5676802788823971
m109.ply,animal,1288,2568,0.5690448296819735
m135.ply,animal,497,919,0.5516507160251903
m121.ply,animal,471,882,0.5747369780623484
m63.ply,animal,1112,1792,0.6633751830955226
m77.ply,animal,11578,23022,0.6148251548427853
m280.ply,animal,2894,5504,0.6042155273822719
m243.ply,animal,568,857,0.7468221209121316
m88.ply,animal,1618,3220,0.6975615672926399
m257.ply,animal,372,721,0.7407500342190301
m89.ply,animal,12515,25030,0.7028156807291597
m256.ply,animal,7303,14424,0.8681518726056384
m242.ply,animal,598,880,0.7025059096253701
m281.ply,animal,10119,20198,0.6704875943899736
m76.ply,animal,1583,3164,0.6356232490142785
m62.ply,animal,241,478,0.696331291635878
m120.ply,animal,467,870,0.5653076403314944
m134.ply,animal,1962,3615,0.5996929052465011
m108.ply,animal,11105,22258,0.7515273214060928
m190.ply,animal,1022,1777,0.5722785124876472
m184.ply,animal,441,826,0.5656812923459242
m153.ply,animal,10332,18860,0.6364686894387771
m147.ply,animal,4677,8559,0.5732281241270571
m39.ply,animal,649,1156,0.6824082186884842
m11.ply,animal,368,724,0.5533952175979707
m225.ply,animal,18334,36118,0.7241556124725115
m231.ply,animal,13022,24959,0.6620259827589012
m219.ply,animal,178,616,0.7469077733485331
m6.ply,animal,9184,17998,0.7427428145808027
m7.ply,animal,265,506,0.717837975713528
m218.ply,animal,947,1862,0.7231101841302415
m230.ply,animal,14796,28711,0.7296823697858945
m224.ply,animal,9624,19219,0.7742768401024654
m10.ply,animal,1362,2628,0.6706559251748125
m38.ply,animal,464,930,0.5444300526216435
m146.ply,animal,2244,3460,0.6008935800032417
m152.ply,animal,10694,20512,0.635868173794478
m185.ply,animal,493,919,0.5771872195881325
m191.ply,animal,124,264,0.5938751034095039
